basename,source_path,candidate_id,target_task,feature_set,model,score_variant,action,k,undo_count,add_count,undo_fraction,add_fraction,latent_health_score,min_auc,mean_auc,min_ap_lift,source_transfer_auc,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,incremental_bad_axis_vs_current,null_count,null_strict_rate,p90_dominance,mean_dominance,worst_mode_p90_dominance,matched_placebo_gate,public_lb_if_known,known_public_worse_than_current,public_free_submission_ready,final_decision,null_p90_q20,null_p90_median,null_p90_best,dateblock_p90_dominance,dateblock_null_strict_rate,row_p90_dominance,row_null_strict_rate,subject_p90_dominance,subject_null_strict_rate
submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_raw_add_high_preserve_top8_90603aca.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_raw_add_high_preserve_top8_90603aca.csv,e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_raw_add_high_preserve_top8,e247_body_vs_clean_neither,human_plus_oldlaw_context,lr_l2_c0p35,raw,add_high_preserve,8,0,8,0.0,0.2,1.6129975204950895,0.9889931432695778,0.9929628293035005,0.7747664464921444,0.4615384615384615,below_selector_resolution,False,5.183702437190482e-06,-2.864080001490913e-07,8.383487581902578e-06,0.11764705882352941,-0.00023716300806320145,21,0.0,0.047619047619047616,0.047619047619047616,0.0,False,,False,False,below_selector_resolution,2.0759743582136435e-07,1.5217326953576108e-06,-5.665656647444688e-07,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_raw_ctrl_undo_high_preserve_top5_8e46093c.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_raw_ctrl_undo_high_preserve_top5_8e46093c.csv,e247_only_vs_e256__human_social_lr_l2_c0p3_raw_ctrl_undo_high_preserve_top5,e247_only_vs_e256_only,human_social,lr_l2_c0p35,raw,ctrl_undo_high_preserve,5,5,0,0.25,0.0,0.9292945942945944,0.7142857142857143,0.7747252747252747,0.16046176046176053,0.17307692307692307,below_selector_resolution,False,6.714253096602437e-06,4.681784342685514e-06,8.391437189016432e-06,0.0,0.0003220797413489018,21,0.0,0.47619047619047616,0.47619047619047616,0.42857142857142855,False,,False,False,below_selector_resolution,6.991145369303991e-06,8.010044079540658e-06,5.194239263059961e-06,0.42857142857142855,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0
submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_raw_undo_low_preserve_top13_ae8ce574.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_raw_undo_low_preserve_top13_ae8ce574.csv,e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_raw_undo_low_preserve_top13,e247_common_vs_e284_extra,human_plus_geometry,lr_l2_c0p35,raw,undo_low_preserve,13,13,0,0.25,0.0,1.5273353078463352,0.9771428571428571,0.9844620811287478,0.6216923260532283,0.48076923076923084,below_selector_resolution,False,6.360015929292728e-06,4.148613016159368e-06,8.463645668341655e-06,0.0,0.0004445842053457383,21,0.0,0.47619047619047616,0.5238095238095238,0.42857142857142855,False,,False,False,below_selector_resolution,7.4954620396722575e-06,8.38800473517718e-06,6.263968031810228e-06,0.42857142857142855,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_anti_amp_swap_low_high_top3_bc4627eb.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_anti_amp_swap_low_high_top3_bc4627eb.csv,e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_anti_amp_swap_low_high_top3,e247_body_vs_clean_neither,human_plus_geometry,lr_l1_c0p22,anti_amp,swap_low_high,3,3,3,0.25,0.2,1.6268819695821835,0.9945867917719236,0.995609286659449,0.8047605597066916,0.5,below_selector_resolution,False,5.866848664657007e-06,1.1587888260841876e-06,8.613219919308225e-06,0.058823529411764705,3.535603366161544e-05,21,0.0,0.047619047619047616,0.047619047619047616,0.0,False,,False,False,below_selector_resolution,2.5663940450667826e-06,5.4341484123841e-06,1.4508575986667296e-06,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_raw_add_high_preserve_top3_a3e3f910.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_raw_add_high_preserve_top3_a3e3f910.csv,e247_only_vs_e256__human_social_lr_l1_c0p2_raw_add_high_preserve_top3,e247_only_vs_e256_only,human_social,lr_l1_c0p22,raw,add_high_preserve,3,0,3,0.0,0.35,1.17667885508157,0.8571428571428571,0.8727106227106227,0.20571728422407154,0.40384615384615385,below_selector_resolution,False,4.888719698231561e-06,-1.677529610262058e-06,8.616742564584778e-06,0.23529411764705882,-0.0002170256654070446,21,0.0,0.23809523809523808,0.2857142857142857,0.14285714285714285,False,,False,False,below_selector_resolution,4.490910646559046e-07,1.0683051277914168e-06,-5.812566009115336e-07,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0
submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_smooth_weighted_add_high_preserve_top13_833bd3ad.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_smooth_weighted_add_high_preserve_top13_833bd3ad.csv,e247_common_vs_e28_cell_geometry_lr_l2_c0p3_smooth_weighted_add_high_preserve_top13,e247_common_vs_e284_extra,cell_geometry,lr_l2_c0p35,smooth_weighted,add_high_preserve,13,0,13,0.0,0.35,1.5523998329156223,0.9990476190476191,0.9996825396825396,0.631578947368421,0.46153846153846156,below_selector_resolution,False,2.7658179260163256e-06,-7.692395023180831e-06,8.620190831302336e-06,0.29411764705882354,-0.0006498089933934525,21,0.0,0.0,0.0,0.0,False,,False,False,below_selector_resolution,-6.827273024938168e-06,-5.496919023940979e-06,-7.589711123398348e-06,0.0,0.0,0.0,0.0,0.0,0.0
submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_undo_low_preserve_top5_1a6c945b.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_undo_low_preserve_top5_1a6c945b.csv,e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_undo_low_preserve_top5,e247_body_vs_clean_neither,human_plus_oldlaw_context,lr_l1_c0p22,anti_amp,undo_low_preserve,5,5,0,0.5,0.0,1.6379937728677048,0.9974738361602309,0.9978948634668591,0.8160718855555242,0.5192307692307693,below_selector_resolution,False,6.782340915879711e-06,4.425755544198781e-06,8.651043230537957e-06,0.0,9.469043417004164e-05,21,0.0,0.38095238095238093,0.38095238095238093,0.2857142857142857,False,,False,False,below_selector_resolution,4.6704128888984e-06,7.273749474029075e-06,3.5204550126833577e-06,0.42857142857142855,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0
submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top13_50803006.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top13_50803006.csv,e247_common_vs_e28_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top13,e247_common_vs_e284_extra,cell_geometry,lr_l2_c0p35,raw,undo_low_preserve,13,13,0,0.5,0.0,1.5523998329156223,0.9990476190476191,0.9996825396825396,0.631578947368421,0.46153846153846156,below_selector_resolution,False,4.2103214228269224e-08,-5.006244676371579e-06,8.660984666844914e-06,0.6470588235294118,0.000519146477600374,21,0.0,0.23809523809523808,0.7142857142857143,0.0,False,,False,False,below_selector_resolution,6.312088346643734e-06,7.3593327935540585e-06,6.08917929432043e-06,0.0,0.0,0.7142857142857143,0.0,0.0,0.0
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_raw_swap_low_high_top5_14c99bba.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_raw_swap_low_high_top5_14c99bba.csv,e247_only_vs_e256__human_social_lr_l1_c0p2_raw_swap_low_high_top5,e247_only_vs_e256_only,human_social,lr_l1_c0p22,raw,swap_low_high,5,5,5,0.25,0.2,1.17667885508157,0.8571428571428571,0.8727106227106227,0.20571728422407154,0.40384615384615385,below_selector_resolution,False,5.518049278479549e-06,2.6853846865136796e-06,8.67835325127138e-06,0.029411764705882353,0.00041528407121327326,21,0.0,0.9523809523809523,0.8095238095238095,0.8571428571428571,False,,False,False,below_selector_resolution,9.345546676534464e-06,1.1546293876851625e-05,8.122697150502138e-06,0.8571428571428571,0.0,1.0,0.0,1.0,0.0
submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_anti_amp_undo_low_preserve_top3_505e1fa4.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_anti_amp_undo_low_preserve_top3_505e1fa4.csv,e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_anti_amp_undo_low_preserve_top3,e247_body_vs_clean_neither,human_plus_oldlaw_context,lr_l2_c0p35,anti_amp,undo_low_preserve,3,3,0,0.25,0.0,1.6129975204950895,0.9889931432695778,0.9929628293035005,0.7747664464921444,0.4615384615384615,below_selector_resolution,False,6.8243928377418285e-06,4.680249949521122e-06,8.693816608142267e-06,0.0,0.0005058025597469151,21,0.0,0.6190476190476191,0.6666666666666666,0.42857142857142855,False,,False,False,below_selector_resolution,7.82095829360938e-06,9.076877475878739e-06,6.503008792664562e-06,0.42857142857142855,0.0,0.7142857142857143,0.0,0.7142857142857143,0.0
submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_add_high_preserve_top13_5cc96504.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_add_high_preserve_top13_5cc96504.csv,e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_add_high_preserve_top13,e247_body_vs_clean_neither,human_plus_oldlaw_context,lr_l1_c0p22,anti_amp,add_high_preserve,13,0,13,0.0,0.2,1.6379937728677048,0.9974738361602309,0.9978948634668591,0.8160718855555242,0.5192307692307693,below_selector_resolution,False,4.477447090219398e-06,-3.625232081644459e-06,8.704841021710848e-06,0.23529411764705882,-0.0005374080128971448,21,0.0,0.0,0.0,0.0,False,,False,False,below_selector_resolution,-2.6983789093829422e-06,-1.9023350683179274e-06,-3.2375652922115884e-06,0.0,0.0,0.0,0.0,0.0,0.0
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top13_e91af68f.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top13_e91af68f.csv,e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top13,e247_body_vs_clean_neither,human_plus_geometry,lr_l2_c0p35,smooth_weighted,undo_low_preserve,13,13,0,0.5,0.0,1.5982970683600024,0.9864669794298088,0.9908576927703597,0.7631310986637494,0.48076923076923084,below_selector_resolution,False,5.065719203240175e-06,1.972450828591547e-06,8.881576490605008e-06,0.058823529411764705,0.00048394663620593414,21,0.0,0.5714285714285714,0.6666666666666666,0.2857142857142857,False,,False,False,below_selector_resolution,7.05874194587326e-06,9.598385040900443e-06,6.019685312635296e-06,0.8571428571428571,0.0,0.5714285714285714,0.0,0.2857142857142857,0.0
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_swap_low_high_top8_2568033c.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_swap_low_high_top8_2568033c.csv,e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_swap_low_high_top8,e247_only_vs_e256_only,human_social,lr_l2_c0p35,smooth_weighted,swap_low_high,8,8,8,0.25,0.2,0.9292945942945944,0.7142857142857143,0.7747252747252747,0.16046176046176053,0.17307692307692307,below_selector_resolution,False,3.967204269543577e-06,6.680210497982896e-07,8.98954487021475e-06,0.08823529411764706,0.0005254647659390654,21,0.0,0.6666666666666666,0.8095238095238095,0.42857142857142855,False,,False,False,below_selector_resolution,8.56952580441008e-06,9.767142362225224e-06,8.18392333375139e-06,0.5714285714285714,0.0,1.0,0.0,0.42857142857142855,0.0
submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_raw_add_high_preserve_top8_c18213c7.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_raw_add_high_preserve_top8_c18213c7.csv,e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_raw_add_high_preserve_top8,e247_common_vs_e284_extra,human_plus_geometry,lr_l1_c0p22,raw,add_high_preserve,8,0,8,0.0,0.2,1.5579172932330827,1.0,1.0,0.631578947368421,0.5,below_selector_resolution,False,5.523720964366546e-06,-5.16093868206445e-07,9.025165076935708e-06,0.17647058823529413,-0.00022765857004203305,21,0.0,0.047619047619047616,0.047619047619047616,0.0,False,,False,False,below_selector_resolution,-1.732758294685488e-07,1.5746902089543156e-06,-9.120719198401739e-07,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_smooth_weighted_swap_low_high_top3_511d823c.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_smooth_weighted_swap_low_high_top3_511d823c.csv,e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_smooth_weighted_swap_low_high_top3,e247_body_vs_clean_neither,human_plus_geometry,lr_l2_c0p35,smooth_weighted,swap_low_high,3,3,3,0.25,0.2,1.5982970683600024,0.9864669794298088,0.9908576927703597,0.7631310986637494,0.48076923076923084,below_selector_resolution,False,6.249879974605856e-06,1.5473704348686828e-06,9.028484532032402e-06,0.058823529411764705,7.597646555218551e-05,21,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,False,,False,False,below_selector_resolution,1.6247191891668987e-06,5.216277963253364e-06,3.6012116200980457e-07,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top5_145144ab.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top5_145144ab.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top5,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,raw,undo_low_preserve,5,5,0,0.5,0.0,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,below_selector_resolution,False,7.257652627963201e-06,5.068960218535529e-06,9.07103503901525e-06,0.0,0.00021225294312049447,21,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,,False,False,below_selector_resolution,8.225851390792116e-06,1.082396168821573e-05,6.765781373865774e-06,0.7142857142857143,0.0,0.7142857142857143,0.0,0.7142857142857143,0.0
submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_raw_undo_low_preserve_top13_204d568c.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_raw_undo_low_preserve_top13_204d568c.csv,e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_raw_undo_low_preserve_top13,e247_common_vs_e284_extra,human_plus_geometry,lr_l1_c0p22,raw,undo_low_preserve,13,13,0,0.5,0.0,1.5579172932330827,1.0,1.0,0.631578947368421,0.5,below_selector_resolution,False,3.91983176841102e-06,5.582439756874013e-07,9.073074195214272e-06,0.08823529411764706,0.0007298823718702718,21,0.0,0.38095238095238093,0.7142857142857143,0.14285714285714285,False,,False,False,below_selector_resolution,7.1169109429548404e-06,8.544541296059126e-06,5.957645098825303e-06,0.42857142857142855,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0
submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_anti_amp_undo_low_preserve_top13_ac137cef.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_anti_amp_undo_low_preserve_top13_ac137cef.csv,e247_common_vs_e28_cell_geometry_lr_l2_c0p3_anti_amp_undo_low_preserve_top13,e247_common_vs_e284_extra,cell_geometry,lr_l2_c0p35,anti_amp,undo_low_preserve,13,13,0,0.5,0.0,1.5523998329156223,0.9990476190476191,0.9996825396825396,0.631578947368421,0.46153846153846156,below_selector_resolution,False,4.858930926776522e-07,-4.620755556833511e-06,9.217510681755762e-06,0.5588235294117647,0.0005412568408062479,21,0.0,0.2857142857142857,0.6666666666666666,0.0,False,,False,False,below_selector_resolution,8.017668247663042e-06,8.322806332705425e-06,6.9754295304183855e-06,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_raw_undo_low_preserve_top13_0ff83d0d.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_raw_undo_low_preserve_top13_0ff83d0d.csv,e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_raw_undo_low_preserve_top13,e247_body_vs_clean_neither,human_plus_geometry,lr_l2_c0p35,raw,undo_low_preserve,13,13,0,0.25,0.0,1.5982970683600024,0.9864669794298088,0.9908576927703597,0.7631310986637494,0.48076923076923084,below_selector_resolution,False,7.4594639177099455e-06,5.1364837825116194e-06,9.223944092611098e-06,0.0,0.0003365888591456978,21,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,False,,False,False,below_selector_resolution,7.378890006313358e-06,8.317691611780919e-06,6.5214673420508e-06,0.42857142857142855,0.0,0.7142857142857143,0.0,0.14285714285714285,0.0
submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_undo_low_preserve_top13_45fa6fae.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_undo_low_preserve_top13_45fa6fae.csv,e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_undo_low_preserve_top13,e247_common_vs_e284_extra,human_plus_geometry,lr_l2_c0p35,anti_amp,undo_low_preserve,13,13,0,0.25,0.0,1.5273353078463352,0.9771428571428571,0.9844620811287478,0.6216923260532283,0.48076923076923084,below_selector_resolution,False,6.739627697184646e-06,4.244875946148591e-06,9.25111102428471e-06,0.0,0.0006955624867090449,21,0.0,0.7619047619047619,0.8571428571428571,0.5714285714285714,False,,False,False,below_selector_resolution,9.101645217120288e-06,1.121121871036959e-05,7.533384776383064e-06,0.5714285714285714,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_smooth_weighted_add_high_preserve_top5_675c4817.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_smooth_weighted_add_high_preserve_top5_675c4817.csv,e247_only_vs_e256__human_social_lr_l1_c0p2_smooth_weighted_add_high_preserve_top5,e247_only_vs_e256_only,human_social,lr_l1_c0p22,smooth_weighted,add_high_preserve,5,0,5,0.0,0.35,1.17667885508157,0.8571428571428571,0.8727106227106227,0.20571728422407154,0.40384615384615385,below_selector_resolution,False,5.406484385608144e-06,-1.374584390757877e-06,9.280406773963277e-06,0.23529411764705882,-0.00019458821257764547,21,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,False,,False,False,below_selector_resolution,1.8761202013579388e-07,1.980641348608698e-06,-1.4062218604652247e-06,0.5714285714285714,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_anti_amp_undo_low_preserve_top5_d7cebe55.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_anti_amp_undo_low_preserve_top5_d7cebe55.csv,e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_anti_amp_undo_low_preserve_top5,e247_body_vs_clean_neither,human_plus_geometry,lr_l2_c0p35,anti_amp,undo_low_preserve,5,5,0,0.25,0.0,1.5982970683600024,0.9864669794298088,0.9908576927703597,0.7631310986637494,0.48076923076923084,below_selector_resolution,False,5.382710703035726e-06,2.1665346538065644e-06,9.280712604135127e-06,0.058823529411764705,0.0004602720314836328,21,0.0,1.0,0.6190476190476191,1.0,False,,False,False,below_selector_resolution,9.881906412458427e-06,1.0228567649612803e-05,9.4845136921904e-06,1.0,0.0,1.0,0.0,1.0,0.0
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_anti_amp_swap_low_high_top8_6828b2de.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_anti_amp_swap_low_high_top8_6828b2de.csv,e247_only_vs_e256__human_social_lr_l2_c0p3_anti_amp_swap_low_high_top8,e247_only_vs_e256_only,human_social,lr_l2_c0p35,anti_amp,swap_low_high,8,8,8,0.25,0.2,0.9292945942945944,0.7142857142857143,0.7747252747252747,0.16046176046176053,0.17307692307692307,below_selector_resolution,False,4.163101534088957e-06,7.54628719232455e-07,9.332902016839488e-06,0.08823529411764706,0.0005032729674232794,21,0.0,0.7619047619047619,0.8571428571428571,0.42857142857142855,False,,False,False,below_selector_resolution,8.928371671656103e-06,1.0804980267086267e-05,8.141214559903572e-06,0.42857142857142855,0.0,1.0,0.0,0.8571428571428571,0.0
