route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,source_cells,h082_cells,h082_row,outside_h082_cells,route_source_action_sum,route_source_action_mean,route_source_posterior_sum,route_source_posterior_mean,route_source_count_mean,route_family_count_mean,route_source_consensus_mean,route_bad_same_mean,route_bad_opp_mean,route_h079_row,route_h080_score_mean,route_move_abs_mean,route_direction_consistency,route_h050_null_cells,route_action_score
r213_recovery_route,213,id09,2024-08-19,recovery_route,"Q1,S2,S3,S4",4,0,3,1.7191437451511145,2.36176,0.59044,0.6088812244525186,0.6019171428571428,0.3509571428571428,0.5616242857142858,0.610937142857143,0.0010918370197955,0.0043673480791821,2,4,1,0,1000111,"0,4,5,6",0.7875905797101449,0.6632699275362319,0.6408514492753623,0.7365534420289855,3,3,1,1,-2.883639429642459e-06,-7.209098574106147e-07,-0.004188948236316608,-0.001047237059079152,10.75,1.75,0.75,0.47271428571428564,0.4737142857142857,0.0,0.36692071428571427,0.11863970227905758,0.6666666666666666,0,0.6325951086956522
r028_recovery_route,28,id02,2024-08-27,recovery_route,"Q1,S2,S3,S4",4,0,3,1.5340231308654002,2.0439742857142855,0.5109935714285714,0.5279697958810899,0.5808914285714286,0.3448821428571428,0.4683814285714285,0.5051371428571428,0.0015346462716693,0.0061385850866774,2,4,0,0,1000111,"0,4,5,6",0.7028985507246377,0.6632699275362319,0.654891304347826,0.6890670289855072,3,2,1,2,-3.4512151631591043e-06,-8.628037907897761e-07,-0.00609966968411056,-0.00152491742102764,8.25,2.0,0.75,0.5015,0.5187142857142857,0.0,0.30095714285714287,0.1131690080841729,1.0,0,0.6325090579710145
r236_q_subjective,236,id10,2024-08-19,q_subjective,"Q1,Q2,Q3",3,1,0,1.76538053743487,2.0454714285714286,0.6818238095238095,0.7657533947235132,0.7708990476190475,0.3562904761904761,0.7486780952380953,0.8643771428571428,0.0019598698998209,0.0058796096994628,2,1,1,2,1110000,"0,1,2",0.8084239130434783,0.3154438405797101,0.6281702898550725,0.7116666666666668,3,3,1,0,-4.118386284914569e-06,-1.3727954283048562e-06,-0.0058400287704445004,-0.0019466762568148336,10.333333333333334,2.0,1.0,0.4997142857142857,0.540952380952381,0.0,0.6919723809523809,0.12469133819661377,0.6666666666666666,0,0.6315081521739131
r240_s14_edge,240,id10,2024-09-17,s14_edge,"S1,S4",2,0,2,1.5114313317216417,1.2698857142857145,0.6349428571428571,0.6224904075139612,0.6505542857142858,0.2124999999999999,0.4435514285714286,0.5748171428571428,0.0017251943778931,0.0034503887557863,1,2,1,0,1001,"3,6",0.6884057971014492,0.3154438405797101,0.875,0.6368251811594202,2,2,1,0,-1.4039348541093962e-06,-7.019674270546981e-07,-0.003437479864588142,-0.001718739932294071,10.5,2.5,1.0,0.1785714285714285,0.716,0.0,0.6869785714285714,0.13188431070042095,1.0,0,0.6311820652173914
r240_s_stage,240,id10,2024-09-17,s_stage,"S1,S2,S3,S4",4,0,4,1.5330703522901714,1.9494742857142855,0.4873685714285714,0.4939437662876245,0.5301885714285715,0.37875,0.3747342857142857,0.5748171428571428,0.0009153640040287,0.0036614560161148,3,4,1,0,1111,"3,4,5,6",0.7019927536231884,0.7373188405797102,0.5801630434782609,0.6681114130434782,4,4,1,0,-1.4594947039007229e-06,-3.648736759751807e-07,-0.003647620894580078,-0.0009119052236450195,8.0,2.25,1.0,0.40628571428571425,0.5385714285714286,0.0,0.5703085714285716,0.0799376861877251,0.75,0,0.6308763586956521
r109_nonq2_full,109,id05,2024-10-01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.3698950773502865,2.2553400000000003,0.37589,0.3384792082308681,0.4768590476190475,0.2915357142857143,0.2953819047619048,0.2486171428571428,0.0001850938335123,0.001110563001074,6,6,1,0,1011111,"0,2,3,4,5,6",0.615036231884058,0.9685235507246376,0.7653985507246377,0.6500135869565218,5,5,1,1,-1.1160153025600986e-06,-1.8600255042668312e-07,-0.00087604823273819,-0.00014600803878969833,9.5,1.8333333333333333,0.8333333333333334,0.25376190476190463,0.6464761904761905,0.0,0.3326738095238095,0.034897074243272985,0.6,0,0.630817481884058
r031_s14_edge,31,id02,2024-08-30,s14_edge,"S1,S4",2,0,2,1.425923546932264,1.29526,0.64763,0.5957989789425328,0.6524914285714285,0.20925,0.7066085714285715,0.2874571428571428,0.0009344394367375,0.0018688788734751,1,2,0,0,1001,"3,6",0.6399456521739131,0.3154438405797101,0.8804347826086957,0.6197192028985509,2,2,1,0,-2.6620116253141597e-06,-1.3310058126570798e-06,-0.0018367434554051,-0.00091837172770255,19.0,3.0,1.0,0.33928571428571425,0.6579999999999999,0.0,0.7124614285714286,0.1155314528729112,0.5,0,0.6305932971014494
r119_s14_edge,119,id05,2024-11-07,s14_edge,"S1,S4",2,0,2,1.5029364925216009,1.2831914285714283,0.6415957142857143,0.5763418360853899,0.7032571428571428,0.1900214285714285,0.5729114285714285,0.3013971428571429,0.0006825680558653,0.0013651361117306,2,2,2,0,1001,"3,6",0.6852355072463768,0.46875,0.9121376811594204,0.6599592391304347,2,2,1,0,-1.494059695551245e-06,-7.470298477756225e-07,-0.0013500840874176002,-0.0006750420437088001,21.0,3.0,1.0,0.3127142857142856,0.6988571428571428,0.0,0.6772814285714286,0.0938514714116727,1.0,0,0.6295335144927535
r125_full_state,125,id05,2024-11-18,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.4961394569542508,2.874274285714286,0.410610612244898,0.4184548315356584,0.4864995918367346,0.3933367346938775,0.4630089795918367,0.3890571428571428,0.0009846581617109,0.0068926071319769,5,6,3,1,1111111,"0,1,2,3,4,5,6",0.6802536231884058,0.9402173913043478,0.5489130434782609,0.7084057971014494,4,4,1,3,-2.9171583771179835e-06,-4.1673691101685477e-07,-0.004092231066696474,-0.0005846044380994963,10.428571428571429,1.7142857142857142,0.5714285714285714,0.47212244897959177,0.5963265306122449,0.0,0.07867142857142863,0.08940808038173842,0.5,0,0.6292210144927536
r231_s23_core,231,id10,2024-08-08,s23_core,"S2,S3",2,0,2,1.4706572013447483,1.2422200000000003,0.6211100000000002,0.5453914107755734,0.6253428571428572,0.2216642857142857,0.6182657142857144,0.2357971428571428,0.0008628223122183,0.0017256446244367,2,2,1,0,110,"4,5",0.6648550724637681,0.46875,0.8627717391304348,0.6491621376811595,2,2,1,0,-2.1820186243914637e-06,-1.0910093121957319e-06,-0.0016964819096246,-0.0008482409548123,19.0,3.0,1.0,0.36471428571428566,0.5765714285714285,0.0,0.6704928571428572,0.0833494213860213,1.0,0,0.629080615942029
r017_recovery_route,17,id01,2024-09-05,recovery_route,"Q1,S2,S3,S4",4,0,3,1.394697766579686,1.8909828571428573,0.4727457142857143,0.4563355101668042,0.54264,0.3321321428571428,0.4569771428571428,0.3673371428571429,0.0005111073846772,0.0020444295387091,4,4,1,0,1000111,"0,4,5,6",0.6299818840579711,0.8054800724637681,0.6902173913043478,0.6488677536231884,4,4,1,0,-2.76969293000873e-06,-6.924232325021825e-07,-0.0020026562826450972,-0.0005006640706612743,9.0,2.25,1.0,0.4850714285714286,0.51,0.0,0.5567164285714286,0.057910586336446475,0.5,0,0.6289741847826087
r008_q2_s3_tail,8,id01,2024-08-10,q2_s3_tail,"Q2,S3",2,1,1,1.437644419859009,1.2587942857142858,0.6293971428571429,0.7032628393988325,0.6603485714285714,0.3128785714285714,0.64976,0.695977142857143,0.0010577557335565,0.0021155114671131,1,2,0,0,100010,"1,5",0.6458333333333334,0.3154438405797101,0.7296195652173914,0.6021829710144927,2,2,1,0,-4.011853967627492e-06,-2.005926983813746e-06,-0.0020902235504608,-0.0010451117752304,9.0,2.0,1.0,0.37871428571428567,0.444,0.0,0.6806371428571428,0.10394386623328455,1.0,0,0.6283944746376812
r087_full_state,87,id04,2024-09-20,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.1357044705299275,4.313694285714286,0.6162420408163266,0.6506066682703524,0.6664538775510204,0.3423938775510203,0.5491199999999999,0.6687771428571428,0.0050230159272417,0.0351611114906919,3,6,2,1,1111111,"0,1,2,3,4,5,6",0.9230072463768116,0.8591485507246377,0.6612318840579711,0.8705344202898551,7,5,1,2,3.8145537401652517e-06,5.449362485950359e-07,-0.028533116679692133,-0.004076159525670304,12.142857142857142,3.0,1.0,0.4077142857142856,0.46595918367346945,1.0,0.6233428571428572,0.09539638934302848,0.7142857142857143,0,0.6275598473084886
r028_q1q3_subjective,28,id02,2024-08-27,q1q3_subjective,"Q1,Q3",2,0,0,1.555061745757713,1.32294,0.66147,0.7038872349744985,0.7914628571428572,0.2623357142857142,0.6222685714285715,0.5051371428571428,0.0012576180973078,0.0025152361946156,0,2,0,0,1010000,"0,2",0.7105978260869565,0.1526268115942029,0.8120471014492754,0.6251403985507247,2,2,1,0,-1.6277608286942211e-06,-8.138804143471106e-07,-0.0025033654755605,-0.00125168273778025,10.5,3.0,1.0,0.33528571428571424,0.6625714285714286,0.0,0.7278385714285714,0.1025903780461661,1.0,0,0.6275498188405798
r229_s_stage,229,id10,2024-08-06,s_stage,"S1,S2,S3,S4",4,0,4,1.5701165451473145,2.1064800000000004,0.5266200000000001,0.5185266234304815,0.6159428571428571,0.3628714285714285,0.56291,0.4097171428571429,0.0008165673304152,0.0032662693216609,3,3,2,1,1111,"3,4,5,6",0.7210144927536232,0.6632699275362319,0.6118659420289855,0.686856884057971,4,4,1,0,-3.6364701163746654e-06,-9.091175290936663e-07,-0.0032662693216609574,-0.0008165673304152394,8.0,2.0,1.0,0.5732857142857143,0.5684285714285714,0.0,0.5817957142857144,0.0852795809473703,0.5,0,0.6274864130434783
r089_recovery_route,89,id04,2024-09-23,recovery_route,"Q1,S2,S3,S4",4,0,3,1.7355140237225433,2.3741600000000003,0.5935400000000001,0.6259040815953756,0.6221771428571429,0.3387642857142856,0.4528228571428571,0.7767571428571429,0.00051215488279,0.0020486195311601,2,3,2,1,1000111,"0,4,5,6",0.7943840579710145,0.5849184782608695,0.6698369565217391,0.7060144927536232,3,3,1,1,-2.3971506947416474e-06,-5.992876736854119e-07,-0.0018167838209203,-0.000454195955230075,8.25,2.25,0.75,0.4474285714285714,0.4737142857142857,0.0,0.37366714285714286,0.0744646993807724,1.0,0,0.6271263586956521
r024_nonq2_full,24,id01,2024-09-13,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.4728853349273952,2.403831428571429,0.4006385714285714,0.39634397013563,0.5224857142857143,0.3374690476190476,0.3455819047619047,0.4019371428571428,0.0006442855550014,0.0038657133300085,5,4,5,2,1011111,"0,2,3,4,5,6",0.6671195652173914,0.8591485507246377,0.6748188405797102,0.6779528985507246,5,5,1,1,-1.6979589389056237e-06,-2.8299315648427063e-07,-0.0036679521960315577,-0.0006113253660052596,8.666666666666666,1.6666666666666667,0.8333333333333334,0.3758571428571427,0.6734285714285714,0.0,0.33994857142857143,0.05753182588505277,0.6,0,0.626748188405797
r195_q2_s3_tail,195,id08,2024-09-10,q2_s3_tail,"Q2,S3",2,1,1,1.6708099584944782,1.52298,0.76149,0.8363914108274039,0.8380971428571429,0.2082928571428571,0.6972542857142858,0.7628571428571429,0.0010617285030179,0.0021234570060358,1,2,1,0,100010,"1,5",0.7685688405797102,0.3154438405797101,0.8817934782608695,0.6959057971014492,2,2,1,0,-2.100273324406027e-06,-1.0501366622030136e-06,-0.0021149402563658,-0.0010574701281829,13.5,2.0,1.0,0.27128571428571424,0.6242857142857143,0.0,0.7437571428571428,0.09419566275375205,1.0,0,0.6260258152173912
r016_recovery_route,16,id01,2024-09-04,recovery_route,"Q1,S2,S3,S4",4,0,3,1.8729758665796865,2.7082171428571433,0.6770542857142858,0.6960355101668043,0.7546799999999999,0.239375,0.4855271428571428,0.6416371428571429,0.0013189748338568,0.0052758993354272,1,3,2,1,1000111,"0,4,5,6",0.845108695652174,0.46875,0.8374094202898551,0.7614583333333332,4,3,1,1,-1.1117720813278364e-07,-2.779430203319591e-08,-0.0052621367070302995,-0.0013155341767575749,16.25,2.5,1.0,0.27649999999999997,0.6848571428571428,0.0,0.6742914285714285,0.11058625582152659,0.5,0,0.6259352355072464
r014_q_subjective,14,id01,2024-09-02,q_subjective,"Q1,Q2,Q3",3,1,0,1.582740399759082,1.7116314285714287,0.5705438095238096,0.6393895851997038,0.6774209523809525,0.3789380952380952,0.6156019047619048,0.6055571428571429,0.0010154656761369,0.0030463970284108,2,2,2,1,1110000,"0,1,2",0.7269021739130435,0.46875,0.5797101449275363,0.6583333333333334,3,3,1,0,-2.8918702914187732e-06,-9.639567638062578e-07,-0.0030151633841300996,-0.0010050544613766999,14.666666666666666,2.3333333333333335,1.0,0.49399999999999994,0.5300952380952381,0.0,0.6391295238095238,0.09375396004619908,1.0,0,0.6254415760869566
r234_nonq2_full,234,id10,2024-08-17,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.442081043897829,2.3785285714285713,0.3964214285714285,0.4039315891832491,0.4829371428571428,0.4435190476190476,0.44394,0.4175771428571428,0.0003169144489681,0.0019014866938087,5,6,3,0,1011111,"0,2,3,4,5,6",0.6490036231884058,0.9402173913043478,0.4488224637681159,0.6474320652173912,4,4,1,2,-4.871677357595197e-06,-8.119462262658662e-07,-0.0016977157367987887,-0.0002829526227997981,7.0,2.0,0.6666666666666666,0.5902857142857143,0.4082857142857143,0.0,0.16798380952380954,0.056863432847875456,0.5,0,0.6252853260869564
r189_q_subjective,189,id08,2024-08-11,q_subjective,"Q1,Q2,Q3",3,1,0,1.5380864940456815,1.7346314285714288,0.5782104761904763,0.6639172042473229,0.6348304761904761,0.4112619047619048,0.5955447619047619,0.800437142857143,0.0004903424524377,0.0014710273573132,2,3,1,0,1110000,"0,1,2",0.7051630434782609,0.5849184782608695,0.5104166666666666,0.6406793478260868,3,3,1,0,-3.921122169317085e-06,-1.307040723105695e-06,-0.0014654507677215511,-0.000488483589240517,11.666666666666666,2.3333333333333335,1.0,0.48409523809523797,0.39809523809523806,0.0,0.6412028571428571,0.0651399782680447,0.6666666666666666,0,0.6252309782608696
r151_q_subjective,151,id06,2024-08-25,q_subjective,"Q1,Q2,Q3",3,1,0,1.2413931772111473,1.3168828571428568,0.4389609523809523,0.5136257756758943,0.5081257142857143,0.569757142857143,0.5129295238095238,0.6980171428571428,0.0129410087255039,0.0388230261765118,2,3,1,0,1110000,"0,1,2",0.5375905797101449,0.5849184782608695,0.28125,0.5505298913043478,2,2,1,1,-1.5005394079192299e-05,-5.001798026397433e-06,-0.037893801964375855,-0.012631267321458618,6.333333333333333,1.3333333333333333,0.6666666666666666,0.5202857142857144,0.5613333333333334,0.0,0.21086476190476186,0.41411255889266607,1.0,0,0.6251562500000001
r247_q2_s3_tail,247,id10,2024-09-25,q2_s3_tail,"Q2,S3",2,1,1,1.4165254534155811,1.3522228571428574,0.6761114285714287,0.7124314108274039,0.7925657142857143,0.1791142857142857,0.6253457142857143,0.4559771428571428,0.0017892776190622,0.0035785552381244,1,2,1,0,100010,"1,5",0.6358695652173914,0.3154438405797101,0.9234601449275364,0.6298596014492753,2,2,1,0,-2.237988886570823e-06,-1.1189944432854114e-06,-0.0035675212109725,-0.00178376060548625,13.0,2.5,1.0,0.1785714285714285,0.7762857142857142,0.0,0.7210842857142857,0.1225533654376686,0.5,0,0.6249320652173914
r169_s14_edge,169,id07,2024-08-17,s14_edge,"S1,S4",2,0,2,1.6600115951392125,1.4404400000000002,0.7202200000000001,0.6874275503711043,0.7277657142857143,0.1747571428571428,0.5876971428571428,0.5428571428571428,0.00040837474074,0.0008167494814801,1,2,0,0,1001,"3,6",0.7635869565217391,0.3154438405797101,0.927536231884058,0.6778894927536232,2,2,1,0,-1.2800658404633118e-06,-6.400329202316559e-07,-0.000811797444622229,-0.0004058987223111145,21.0,3.0,1.0,0.1785714285714285,0.7237142857142858,0.0,0.7399028571428572,0.051040533004234,1.0,0,0.6246195652173913
r055_full_state,55,id02,2024-10-13,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.1211154892812223,4.301034285714286,0.6144334693877551,0.6398344233723933,0.6569812244897959,0.331238775510204,0.5124375510204081,0.6424371428571428,0.0010469369760606,0.0073285588324248,4,7,0,0,1111111,"0,1,2,3,4,5,6",0.9193840579710144,0.9402173913043478,0.6929347826086957,0.8712409420289856,6,5,1,2,6.116348851655768e-06,8.737641216651097e-07,-0.006118135461503572,-0.0008740193516433674,12.571428571428571,2.4285714285714284,0.8571428571428571,0.4201224489795918,0.612326530612245,0.0,0.48662040816326524,0.64233900645688,0.6666666666666666,0,0.6244565217391304
r094_nonq2_full,94,id04,2024-10-15,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.3486942323927504,2.1029485714285716,0.3504914285714286,0.3667211129927728,0.4808361904761905,0.4664428571428571,0.3813857142857143,0.4030571428571427,0.0008783691522488,0.005270214913493,4,5,5,1,1011111,"0,2,3,4,5,6",0.5991847826086957,0.8591485507246377,0.4134963768115942,0.6160869565217392,6,5,1,1,-2.1935090774219224e-06,-3.655848462369871e-07,-0.004104170853898799,-0.0006840284756497998,7.166666666666667,2.1666666666666665,1.0,0.5423809523809524,0.4955238095238095,1.0,0.47745714285714275,0.044116963949327785,0.8333333333333334,0,0.6243115942028984
r099_q_subjective,99,id04,2024-10-20,q_subjective,"Q1,Q2,Q3",3,1,0,1.7127564690306054,1.9746257142857144,0.6582085714285714,0.7365419661520848,0.7416647619047619,0.3766809523809524,0.6987542857142858,0.850937142857143,0.0009396210395634,0.0028188631186903,2,2,0,1,1110000,"0,1,2",0.7853260869565217,0.46875,0.5846920289855072,0.6968387681159419,3,3,1,0,-2.700786885657562e-06,-9.002622952191874e-07,-0.002378730160708124,-0.0007929100535693746,11.0,2.6666666666666665,1.0,0.4421904761904762,0.544952380952381,1.0,0.6776857142857143,0.07242090017474853,0.6666666666666666,0,0.6236752717391304
r160_s_stage,160,id07,2024-07-22,s_stage,"S1,S2,S3,S4",4,0,4,1.5414352737187436,2.051525714285715,0.5128814285714287,0.4642894805733387,0.5558342857142857,0.3177035714285714,0.4967185714285714,0.3448171428571429,0.0003244100021152,0.001297640008461,4,4,1,0,1111,"3,4,5,6",0.7069746376811594,0.8054800724637681,0.7219202898550725,0.6936956521739129,4,3,1,1,-1.9657251233024863e-06,-4.914312808256216e-07,-0.001284735617634652,-0.000321183904408663,14.5,2.5,1.0,0.4479285714285714,0.6092857142857143,0.0,0.562172857142857,0.05742464574500403,0.5,0,0.6236073369565218
r087_nonq2_full,87,id04,2024-09-20,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.1965261958295055,4.003988571428572,0.6673314285714286,0.6917458748975349,0.7001238095238095,0.3377047619047619,0.5964409523809523,0.668777142857143,0.0058600093197296,0.0351600559183781,2,6,1,0,1011111,"0,2,3,4,5,6",0.9420289855072465,0.8054800724637681,0.6739130434782609,0.8787137681159419,6,4,1,2,3.815590229950298e-06,6.359317049917163e-07,-0.028532824719301325,-0.004755470786550221,13.833333333333334,3.3333333333333335,1.0,0.44590476190476186,0.4541904761904762,1.0,0.6590209523809524,0.11122277945333142,0.6666666666666666,0,0.623444293478261
r249_s23_core,249,id10,2024-09-27,s23_core,"S2,S3",2,0,2,1.6740338696813497,1.4660400000000002,0.7330200000000001,0.7229714107755734,0.7844514285714286,0.1844214285714285,0.6270742857142857,0.5179971428571428,0.0007469360017284,0.0014938720034569,1,2,1,0,110,"4,5",0.7708333333333334,0.3154438405797101,0.9189311594202898,0.6918478260869565,2,2,1,0,-1.1732911095762199e-06,-5.866455547881099e-07,-0.001482801269224,-0.000741400634612,19.0,3.0,1.0,0.3247142857142856,0.6897142857142857,0.0,0.7256757142857143,0.07428540982606766,1.0,0,0.6230344202898551
r239_q2_s3_tail,239,id10,2024-09-16,q2_s3_tail,"Q2,S3",2,1,1,1.4116185799450482,1.3310657142857143,0.6655328571428571,0.7246828393988325,0.7067828571428572,0.2950928571428571,0.7162514285714285,0.6965371428571427,0.0007829978402597,0.0015659956805194,1,1,1,1,100010,"1,5",0.634963768115942,0.1526268115942029,0.761322463768116,0.5727128623188406,2,2,1,0,-5.790793061448678e-06,-2.895396530724339e-06,-0.0015206210864219,-0.00076031054321095,15.5,2.5,1.0,0.29757142857142854,0.3405714285714285,0.0,0.7087085714285715,0.0796052556967525,0.5,0,0.6226517210144927
r136_q2_hardtail,136,id06,2024-07-16,q2_hardtail,Q2,1,1,0,1.1616309141359815,0.6910314285714285,0.6910314285714285,0.8175599999358287,0.8383314285714285,0.1805,0.8112057142857143,0.5288971428571428,0.0036658322131808,0.0036658322131808,0,1,0,0,100000,1,0.4846014492753623,0.0337409420289855,0.9216485507246376,0.5070561594202898,1,1,1,0,-5.526029441119323e-06,-5.526029441119323e-06,-0.0035649650417381,-0.0035649650417381,13.0,3.0,1.0,0.1785714285714285,0.7142857142857143,0.0,0.7847514285714287,0.1808510876511733,0.5,0,0.6226109601449274
r030_s14_edge,30,id02,2024-08-29,s14_edge,"S1,S4",2,0,2,1.6205862612001722,1.404214285714286,0.702107142857143,0.678564693228247,0.8024285714285715,0.1684642857142856,0.5949,0.4711771428571429,0.0012006027319458,0.0024012054638917,1,1,1,1,1001,"3,6",0.7445652173913043,0.1526268115942029,0.9338768115942028,0.6575090579710143,2,2,1,0,-1.2543558997029912e-06,-6.271779498514956e-07,-0.0023881007877062997,-0.0011940503938531498,21.0,3.0,1.0,0.27357142857142847,0.7657142857142858,0.0,0.7119871428571429,0.1161905098561902,1.0,0,0.6224207427536232
r099_q1q3_subjective,99,id04,2024-10-20,q1q3_subjective,"Q1,Q3",2,0,0,1.6851970226684183,1.5707342857142856,0.7853671428571428,0.8247386635459271,0.7819657142857143,0.3080642857142857,0.8046057142857144,0.850937142857143,0.0013821379563711,0.0027642759127422,1,2,0,0,1010000,"0,2",0.7740036231884058,0.3154438405797101,0.7413949275362319,0.6901494565217391,2,2,1,0,-2.622907456669344e-06,-1.311453728334672e-06,-0.0023516247007862997,-0.0011758123503931499,15.5,3.0,1.0,0.42157142857142854,0.6628571428571429,1.0,0.7937528571428574,0.10411922072244979,0.5,0,0.6219701086956523
