flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,q_hard,best_world_y,confidence,hard_gain,combined_score,hard_logit_delta,binary_shock,h086_resp_weight,h086_resp_lift,h086_resp_rank,h086_equation_alignment,h086_resp_action_score,hard_logit_move,hard_diag_gain,h088_prob,h088_logit_move,h088_active,h088_q_delta,h088_q_bad,h088_bad_rank,h088_move_abs_rank,h088_toxicity,h057_positive_weight,h057_positive_logit_move,h095_safe_cell_score
361,51,id02,2024-10-08,2024-10-07,S2,4,0.9028672236319304,0.9027838608513036,3.961082228887136e-08,0.0923885714285714,0.3459771428571428,0.0662489714285714,0.6302714285714286,0.1785714285714285,-0.042528,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2129198980075295,0.1785714285714285,0.7754285714285715,0.7771428571428571,0.0,0.0,,-0.7799628571428572,0.9027225352748062,-0.001648752350098981,1.0856334786701893e-07,0.001648752350098981,0.0,0.0,0.0,-0.39646102857142856,0.89665759058843,1,0.89665759058843,1.217887700794486e-07,0.5582742857142857,-0.0688704085028981,0.0015261714213631,0.0005703795340385,0.9981641845674876,0.644,0.7398734029469272,0.1782329142857142,-0.06887040850289816,0.0002157923696876063,0.9028672236319304,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,-0.15228182857142858
362,51,id02,2024-10-08,2024-10-07,S3,5,0.94413517170784,0.9510369175686318,0.000470227685766,0.4237085714285715,0.3459771428571428,0.2332745714285715,0.5315285714285715,0.1785714285714285,0.2692964571428571,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6712298530119203,0.1785714285714285,0.9548571428571428,0.9548571428571428,0.0,0.0,,-0.6760200000000001,0.9512158722196732,0.14300166831903338,0.0004522156094795837,0.14300166831903338,0.0,0.0,0.0,-0.08152085714285714,0.9542202388722184,1,0.9542202388722184,6.045975354618861e-07,0.7803428571428571,0.2097180525898743,0.0007869578211772,0.0005797472730143,1.0145577277751274,0.8182857142857143,0.8337108513606415,0.4751913142857142,0.2097180525898743,0.0010243145462587588,0.94413517170784,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.14519657142857145
363,51,id02,2024-10-08,2024-10-07,S4,6,0.7471608117192762,0.7567226018655611,0.0002440497697576,0.4139542857142857,0.3459771428571428,0.0421907428571428,0.7540000000000001,0.6405714285714286,0.2253092571428571,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459978481924994,0.0106679385628567,0.7097142857142857,0.252,0.1788571428571428,0.0,0.0,,-0.8100400000000001,0.7567216224462895,0.05126230215129168,0.00022217281132375089,0.05126230215129168,0.0,0.0,0.0,-0.21359748571428577,0.7637955877460622,0,0.7637955877460622,4.1785889774033563e-07,0.6745142857142858,0.0900758428069286,0.0018681075308675,0.000565607711174,0.9898134945545906,0.3914285714285714,0.1516504009382979,0.0835122285714285,0.0900758428069286,0.0007434478557851731,0.7471608117192762,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.03540319999999994
364,52,id02,2024-10-09,2024-10-08,Q1,0,0.829188843321071,0.8226111017052486,0.0001512145421218,0.4174742857142857,0.2778571428571428,-0.0420465142857142,0.8612285714285715,0.7314285714285714,0.2380907428571428,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0777638667737117,0.007609581520395,0.7834285714285715,0.232,0.1788571428571428,0.0,0.0,,-0.8481942857142858,0.8226242923009645,-0.045659865201906014,0.00013696278913621907,0.045659865201906014,0.0,0.0,0.0,-0.2643554857142857,0.828104774554493,1,0.828104774554493,2.342057672715914e-09,0.32136,-0.0076347774854808,0.002667841210301,0.0005695175567996,0.9966557243993124,0.6097142857142858,0.2298536670094661,0.1726083428571428,-0.007634777485480804,4.141773116805858e-06,0.829188843321071,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,-0.011943085714285762
365,52,id02,2024-10-09,2024-10-08,Q2,1,0.667030325091512,0.6719811987094996,5.53187239069608e-05,0.4086342857142857,0.2778571428571428,-0.1255206857142857,0.8553142857142857,0.6554285714285715,0.0910478857142857,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392456853886602,0.0136495756129522,0.688,0.2737142857142857,0.1788571428571428,0.0,0.0,,-0.9382857142857144,0.6719747301148676,0.022345997776946458,5.0217236095995155e-05,0.022345997776946458,0.0,0.0,0.0,-0.34603039999999996,0.6789762732006606,1,0.6789762732006606,1.8142948898526954e-07,0.5762285714285714,0.0542870572530036,0.0047840512312802,0.0005685817132291,0.9950179981509828,0.5685714285714286,0.3604191019289242,0.1421589714285714,0.054287057253003645,0.00032323998505667806,0.667030325091512,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,-0.10185531428571433
366,52,id02,2024-10-09,2024-10-08,Q3,2,0.6429020389494344,0.6752831329463028,0.0023167526816202,0.5783371428571428,0.2778571428571428,0.2792133142857142,0.4020142857142857,0.1785714285714285,0.3813299999999999,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1895741320290207,0.1785714285714285,0.744,0.7468571428571429,0.0,0.0,,-0.6015171428571429,0.675321662642354,0.14437193580771013,0.0021156247888727275,0.14437193580771013,0.0,0.0,0.0,0.05889097142857147,0.6520377792161296,1,0.6520377792161296,1.0289193184736273e-07,0.3693714285714286,0.0400263731258097,0.0005532032362417,0.0004397585564744,0.7695774738302197,0.012,0.2565954853936604,0.0915747428571428,0.0400263731258097,0.00018247551792904826,0.6429020389494344,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.6723485714285715,-0.05548810229082468,0.3441769142857142
367,52,id02,2024-10-09,2024-10-08,S1,3,0.9999741847162334,0.999999,2.156462496042904e-05,0.2246514285714285,0.2778571428571428,0.0997607428571428,0.3842428571428571,0.1785714285714285,0.1620634285714285,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59011263428037,0.1785714285714285,0.984,0.984,0.0,0.0,,-0.6747285714285716,0.999999,3.2509915261715516,1.4836534877114146e-05,3.2509915261715516,0.0,0.0,0.0,-0.12937388571428568,0.999999,1,0.999999,1.4798795127050968e-08,0.5126914285714286,3.2509915261715516,0.0,0.0006453754823406,1.1294070940961434,0.9548571428571428,0.9090916377642658,0.4601610285714286,2.5,2.1196516994287057e-05,0.9999741847162334,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.1101638857142857
368,52,id02,2024-10-09,2024-10-08,S2,4,0.9511783866392696,0.963118213802905,0.0016707621808161,0.7198857142857144,0.2778571428571428,0.346294,0.3982142857142857,0.1785714285714285,0.4908060000000001,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5194081939142834,0.1785714285714285,0.9377142857142856,0.9377142857142856,0.0,0.0,,-0.5857228571428572,0.9632826438237578,0.2975687972148058,0.0015744164597824573,0.2975687972148058,0.0,0.0,0.0,0.04854942857142863,0.9584252259222104,1,0.9584252259222104,3.516962951004045e-07,0.8009371428571429,0.1682694455404845,0.0025153217115944,0.0005841885087525,1.0223298903170412,0.8542857142857143,0.7639369863835463,0.5530577142857144,0.1682694455404845,0.0005941607885575351,0.9511783866392696,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.26758057142857145
369,52,id02,2024-10-09,2024-10-08,S3,5,0.8866566861932116,0.8828716282239962,7.059886144661354e-05,0.4603314285714286,0.2778571428571428,-0.1008612285714286,0.8515999999999999,0.8451428571428572,0.2833117714285714,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145042456536713,0.0,0.868,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.8593714285714286,0.8829079032026769,-0.0367763507946135,6.298407441629461e-05,0.0367763507946135,0.0,0.0,0.0,-0.30089834285714284,0.8915909212670758,1,0.8915909212670758,6.914808384627668e-08,0.4289942857142858,0.050059112489373,0.0006141895794223,0.0005677015029324,0.99347763013175,0.5125714285714286,0.3796905714597046,0.1008826285714285,0.050059112489373,0.00012269980363643906,0.8866566861932116,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,-0.04669737142857143
370,52,id02,2024-10-09,2024-10-08,S4,6,0.8582040544683459,0.8800590546349564,0.0020540895734968,0.7189428571428572,0.2778571428571428,0.3464503428571429,0.3893857142857143,0.1785714285714285,0.4795806857142858,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681862872540902,0.1785714285714285,0.832,0.8331428571428572,0.0,0.0,,-0.5529742857142856,0.8801294471577735,0.19320368536492127,0.0018878292931452378,0.19320368536492127,0.0,0.0,0.0,0.08884971428571431,0.8700963702459812,1,0.8700963702459812,3.5166581800297986e-07,0.6761257142857144,0.101358233837453,0.0003312975459054,0.0005587849333493,0.9778736333613552,0.1902857142857142,0.544466742798946,0.1843102857142857,0.10135823383745302,0.0005952764981881353,0.8582040544683459,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.31802171428571424
371,53,id02,2024-10-10,2024-10-09,Q1,0,0.8001149887434231,0.8160606347594641,0.0008114930157543,0.71932,0.7900571428571428,0.6003926857142856,0.3492285714285714,0.5651428571428572,0.6282180571428572,1.0,0.0,0,6.0,5.71228967627096,1.0,1.0,0.1028692971623314,-6.389650249084056e-07,-0.0008114930157543,1.0,0.0,0.0,0.0,0.0139164689047232,0.0458230854000163,0.536,0.4348571428571428,0.4434285714285714,0.0,0.0,,0.6942942857142858,0.8160488812481063,0.10279099752121246,0.0007384459053060288,0.10279099752121246,1.0,0.0,1.0,0.6022618857142857,0.8026945288242711,0,0.8026945288242711,1.1745723276601071e-08,0.2662628571428571,0.0162078904868061,0.0009292461916325,0.0005663528989093,0.9911175730913844,0.428,0.2424533945775085,0.4699241142857144,0.016207890486806154,2.087041107456944e-05,0.8111192059020516,0.07028573683469364,1.0,-0.0007304364384757012,0.0,0.4542857142857143,0.7525714285714286,0.5954571428571429,0.0,0.0,0.43086640000000004
372,53,id02,2024-10-10,2024-10-09,Q2,1,0.7124645921500611,0.7096901188920298,1.8752002671096335e-05,0.4053657142857143,0.7900571428571428,0.4805312571428571,0.3467857142857143,0.1785714285714285,0.2337789714285714,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,-0.0135046908154775,-4.804730914962056e-08,-1.875200267109633e-05,1.0,0.0,0.0,0.0,0.0,0.1152403591572598,0.1785714285714285,0.6062857142857143,0.6205714285714286,0.0,0.0,,0.5338057142857143,0.7096685190382719,-0.013609526874697409,1.7328506694336276e-05,0.013609526874697409,1.0,0.0,1.0,0.4073306857142857,0.7050403708721009,1,0.7050403708721009,7.451886041775988e-08,0.3118628571428571,-0.0359676370268483,0.0007271662967682,0.0005651108504505,0.988943988288484,0.3645714285714285,0.4535738303064621,0.3835010285714286,-0.035967637026848354,0.00013385001921240036,0.7070975243910992,-0.026055313615900744,1.0,-3.0596398624682664e-06,0.0,0.4542857142857143,0.5731428571428572,0.4931142857142858,0.0,0.0,0.27176674285714286
373,53,id02,2024-10-10,2024-10-09,Q3,2,0.6708623122593174,0.6419274119374743,0.001869301993046,0.8792742857142857,0.7900571428571428,0.6435092,0.4176571428571428,0.6451428571428571,0.7583497142857143,0.0,1.0,0,14.0,13.439530590522722,2.0,1.0,-0.1311090511709691,-2.3163356873419067e-06,-0.0018522663930911,1.0,0.0,1.0,0.0,0.0247835760422909,0.0267061536360916,0.6142857142857143,0.3525714285714286,0.3628571428571429,0.0,0.0,,0.7091457142857145,0.6419481086186277,-0.12825820226543094,0.0016971252373778611,0.12825820226543094,1.0,0.0,1.0,0.6307816571428572,0.6504257316091167,1,0.6504257316091167,5.146745216155314e-07,0.6529485714285714,-0.0911766689783817,0.0033678992289226,0.0005640717906987,0.987125633722832,0.3217142857142857,0.1333160664368549,0.4554272000000001,-0.09117666897838173,0.000936219457528753,0.6431986377615456,-0.12281336977938595,1.0,-0.0018632412003309895,0.0,0.4542857142857143,0.8777142857142857,0.6480857142857144,0.0,0.0,0.4210574857142857
374,53,id02,2024-10-10,2024-10-09,S1,3,0.9148509645866888,0.9207960342883768,0.0002318223224899,0.7317085714285714,0.7900571428571428,0.7408521714285714,0.1457285714285714,0.1785714285714285,0.6718944,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.0801190328866999,-8.381381931427866e-07,-0.0002303065726042,1.0,1.0,1.0,0.0,0.0,0.1877076675526302,0.1785714285714285,0.7422857142857143,0.7451428571428571,0.0,0.0,,0.8221971428571427,0.9208271409916722,0.0792806888007811,0.00021352308244004803,0.0792806888007811,1.0,0.0,1.0,0.6291981142857143,0.9238998606037532,1,0.9238998606037532,3.074855204189673e-07,0.6696457142857143,0.1221955003623329,0.0007375614127569,0.0005785437211307,1.0124515119787798,0.804,0.5202108779879259,0.7327307428571429,0.12219550036233118,0.0005434234114842229,0.9229440148428684,0.10867824658046343,1.0,-0.00020303775193908358,0.0,0.4542857142857143,0.8531428571428571,0.6068571428571429,0.0,0.0,0.42340617142857145
375,53,id02,2024-10-10,2024-10-09,S2,4,0.9999707660155708,0.999999,2.485905113312326e-05,0.4081314285714286,0.7900571428571428,0.5819239428571428,0.0970428571428571,0.1785714285714285,0.494496,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,3.332448294185979,-4.70439717492029e-09,-2.4849058093698325e-05,1.0,1.0,1.0,0.0,0.0,7.890624510210918,0.1785714285714285,0.9868571428571428,0.9868571428571428,0.0,0.0,,0.7149857142857144,0.999999,3.375360117223819,1.6926491599707828e-05,3.375360117223819,1.0,0.0,1.0,0.5889502285714285,0.999999,1,0.999999,1.7935314120367143e-08,0.5222342857142857,3.375360117223819,0.0,0.0006733411169371,1.1783469546400815,0.9708571428571428,0.9002927944727409,0.7657072000000001,2.5,2.433467290416766e-05,0.999995840657712,1.9499999999664759,1.0,-2.3125060812327728e-05,0.0,0.4542857142857143,0.9885714285714285,0.627,0.0,0.0,0.3791283428571429
376,53,id02,2024-10-10,2024-10-09,S3,5,0.9144707976551656,0.931054944716568,0.0018726576192111,0.8061999999999998,0.7900571428571428,0.7819445142857142,0.0514714285714285,0.1785714285714285,0.8195286857142856,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2372667795194878,-1.184436786337625e-06,-0.0018610154020405,1.0,1.0,1.0,0.0,0.0,0.5212838880077199,0.1785714285714285,0.9382857142857144,0.9382857142857144,0.0,0.0,,0.9028428571428572,0.9311331721977686,0.23474003209697658,0.0017287098105218113,0.23474003209697658,1.0,0.0,1.0,0.7961219999999998,0.9288536490905938,1,0.9288536490905938,8.007087985906404e-07,0.7564914285714286,0.1997244852898085,0.0003256507739233,0.0005913836175111,1.0349213306445662,0.8874285714285715,0.6908064038352806,0.8598868571428572,0.19972448528980857,0.0013959873847531612,0.931562669812952,0.24145735821879422,1.0,-0.0018895291100460287,0.0,0.4542857142857143,0.9582857142857143,0.6726,0.0,0.0,0.5644691428571427
377,53,id02,2024-10-10,2024-10-09,S4,6,0.8766311590978245,0.9021072348317938,0.0031995484670818,0.9049371428571428,0.7900571428571428,0.8306999428571427,0.0395571428571428,0.1785714285714285,0.8480454857142856,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2641230528834509,-2.6212193841284653e-06,-0.0031797068539505,1.0,1.0,1.0,0.0,0.0,0.2956348680182961,0.1785714285714285,0.8514285714285714,0.8531428571428571,0.0,0.0,,0.9341742857142856,0.9021424036418858,0.260351301512171,0.0029337163598294747,0.260351301512171,1.0,0.0,1.0,0.8356949714285713,0.8888999793372694,1,0.8888999793372694,4.305341297432871e-07,0.7824342857142857,0.1186460793623747,0.001975771978905,0.0005573280004646,0.9753240008131848,0.1662857142857143,0.5528673676034231,0.4782438857142857,0.1186460793623747,0.0007168053804392782,0.898213872113405,0.21662662034469204,1.0,-0.003123311755100111,0.0,0.4542857142857143,0.9514285714285714,0.6786000000000001,0.0,0.0,0.6003290285714286
378,54,id02,2024-10-12,2024-10-11,Q1,0,0.8587920496838908,0.8549182176530697,6.140727864795137e-05,0.48824,0.6424971428571429,0.2331528571428572,0.7364285714285714,0.9651428571428572,0.4641584000000001,1.0,1.0,0,3.0,2.88867031863696,1.0,1.0,-0.0315849667767023,-2.9701150346825876e-08,-6.140727864795137e-05,1.0,0.0,0.0,0.0,0.1475942738719783,4.9814818936511074e-11,0.8702857142857143,0.1617142857142857,0.1788571428571428,0.0,0.0,,0.4180542857142857,0.8549659848460798,-0.03119979749991275,5.4488085677206755e-05,0.03119979749991275,1.0,0.0,1.0,0.31701011428571424,0.8484806390028841,1,0.8484806390028841,2.4405062338915346e-07,0.6930628571428572,-0.0825593253032346,0.0028571937850532,0.000578902615438,1.013079577016551,0.808,0.2331717933747621,0.5902956571428571,-0.08255932530323462,0.00042979422692235314,0.8504364211645649,-0.06726510419430065,1.0,2.1425964660759522e-05,2.1425964660759522e-05,0.9354285714285714,0.7394285714285714,0.8162857142857143,0.0,0.0,0.10712274285714293
379,54,id02,2024-10-12,2024-10-11,Q2,1,0.6927132704486919,0.7333022793902413,0.0039737426732577,0.2854342857142857,0.6424971428571429,0.1876693142857142,0.6376857142857143,0.6525714285714286,0.2693882285714286,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345844463803988,0.0141842716643524,0.6662857142857143,0.2788571428571428,0.1788571428571428,0.0,0.0,,-0.706337142857143,0.7332978894020599,0.19858479373809546,0.0036226080968239094,0.19858479373809546,0.0,0.0,0.0,0.41843680000000005,0.7033178021137639,1,0.7033178021137639,1.492025627546813e-07,0.44672,0.0503124519133528,0.0010594601655896,0.0005712574721118,0.999700576195702,0.6708571428571428,-0.0776659656716592,0.4226903999999999,0.050312451913352874,0.0002658840257929729,0.6927132704486919,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.3949574857142857
380,54,id02,2024-10-12,2024-10-11,Q3,2,0.6711727488501606,0.6509663690398746,0.0009157660535688,0.7321257142857144,0.6424971428571429,0.4083640285714286,0.5520285714285715,0.8502857142857143,0.6618025714285714,1.0,0.0,0,7.0,6.690561435404001,2.0,1.0,-0.0886215890745491,-6.4011848044899e-07,-0.0009138218802928,1.0,0.0,1.0,0.0,0.0783013409783879,0.0288865040721917,0.784,0.3651428571428571,0.1788571428571428,0.0,0.0,,0.621642857142857,0.6509904516414544,-0.0900983194528513,0.0008308264858467584,0.0900983194528513,1.0,0.0,1.0,0.5404066857142857,0.6653362055551661,1,0.6653362055551661,4.2881794132642514e-08,0.2240457142857143,-0.0263279573646346,0.0002096480431565,0.0005702054944037,0.9978596152065924,0.6354285714285715,0.2247517466499883,0.5288076571428573,-0.02632795736463467,7.694558393089856e-05,0.6583058500218497,-0.0577404109510784,1.0,-0.0007950420531457336,0.0,0.4542857142857143,0.7068571428571429,0.5835428571428571,0.0,0.0,0.3661821714285714
381,54,id02,2024-10-12,2024-10-11,S1,3,0.9999754620986482,0.999999,2.033795945660975e-05,0.42684,0.6424971428571429,0.5197454285714286,0.1068142857142857,0.1785714285714285,0.4984069714285715,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,3.149637630744856,-7.054020608966644e-09,-2.0322907087525796e-05,1.0,1.0,1.0,0.0,0.0,7.435049443295803,0.1785714285714285,0.9828571428571428,0.9828571428571428,0.0,0.0,,0.6980714285714287,0.999999,3.200242454313088,1.4055632892450951e-05,3.200242454313088,1.0,0.0,1.0,0.5638909714285714,0.999999,1,0.999999,1.3624426224180622e-08,0.5096285714285714,3.200242454313088,0.0,0.0006247129818186,1.0932477181826452,0.9394285714285714,0.8527916108586351,0.7317390857142856,2.5,2.002396141561184e-05,0.9999965088193884,1.9500000000194397,1.0,-1.9097015705179863e-05,0.0,0.4542857142857143,0.9982857142857143,0.6288,0.0,0.0,0.3553067428571429
382,54,id02,2024-10-12,2024-10-11,S2,4,0.9874623635995506,0.9992950594187844,0.0098742249193968,0.9167085714285712,0.6424971428571429,0.7666969714285714,0.0287285714285714,0.1785714285714285,0.902598,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,2.905901483795855,-2.5628818118615666e-06,-0.0098584093385148,1.0,1.0,1.0,0.0,0.0,1.6932211119844371,0.1785714285714285,0.9714285714285714,0.9714285714285714,0.0,0.0,,0.8954885714285715,0.9993466279617035,2.9663069176814068,0.0070766000211994855,2.9663069176814068,1.0,0.0,1.0,0.8070653142857142,0.9942038257892696,1,0.9942038257892696,1.5448430236901651e-06,0.8076,0.7783408100811409,0.0001651915372231,0.0006508057775055,1.1389101106347974,0.9582857142857144,0.8241037085701726,0.9242318857142856,0.7783408100811409,0.0022924595925309724,0.9979857885812212,1.839107922345402,1.0,-0.009399031381245954,0.0,0.4542857142857143,0.9868571428571429,0.695657142857143,0.0,0.0,0.5572281142857143
383,54,id02,2024-10-12,2024-10-11,S3,5,0.8545234086390728,0.8692709814097099,0.0009006677908586,0.7145085714285714,0.6424971428571429,0.6649726285714286,0.0942714285714285,0.1785714285714285,0.7418365714285715,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1246694108755397,-4.595652332961247e-07,-0.0008960606372739,1.0,1.0,1.0,0.0,0.0,0.3711048971605937,0.1785714285714285,0.9022857142857142,0.9034285714285716,0.0,0.0,,0.8338142857142857,0.8693414983005124,0.12462025720004766,0.0008293188282419983,0.12462025720004766,1.0,0.0,1.0,0.6954650285714286,0.872940317128665,0,0.872940317128665,8.058852310786425e-07,0.7541142857142858,0.1566815611301115,0.0008339162681914,0.0005853878497844,1.0244287371228304,0.8634285714285714,0.6868478575668918,0.8038936,0.15668156113011156,0.0014153820484973378,0.8730377292256907,0.15756010382551122,1.0,-0.0008483089852672765,0.0,0.4542857142857143,0.924,0.6497142857142857,0.0,0.0,0.4757778285714286
384,54,id02,2024-10-12,2024-10-11,S4,6,0.8754538798678919,0.9050526737466154,0.0043292918013192,0.9016857142857142,0.6424971428571429,0.7588432571428572,0.0341857142857142,0.1785714285714285,0.8603146285714287,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.3062499220798106,-2.3034144022578705e-06,-0.0043082629713583,1.0,1.0,1.0,0.0,0.0,0.3577227860854628,0.1785714285714285,0.892,0.8937142857142857,0.0,0.0,,0.9211457142857143,0.9051002332471454,0.3051580631616324,0.003974836169716445,0.3051580631616324,1.0,0.0,1.0,0.8285009142857144,0.8894056747711772,1,0.8894056747711772,5.530277002954352e-07,0.7408114285714286,0.1346182981129282,0.0004847005313161,0.000563329911142,0.985827344498624,0.2942857142857142,0.6269288487668506,0.5336805714285715,0.13461829811292825,0.000922966943806669,0.8982052724189343,0.2273739381969211,1.0,-0.004078425201071545,0.0,0.4542857142857143,0.9537142857142857,0.6821142857142857,0.0,0.0,0.593163657142857
