row,past_mean_Q1,future_mean_Q1,drift_Q1,drift_up_Q1,drift_down_Q1,drift_changed_Q1,past_mean_Q2,future_mean_Q2,drift_Q2,drift_up_Q2,drift_down_Q2,drift_changed_Q2,past_mean_Q3,future_mean_Q3,drift_Q3,drift_up_Q3,drift_down_Q3,drift_changed_Q3,past_mean_S1,future_mean_S1,drift_S1,drift_up_S1,drift_down_S1,drift_changed_S1,past_mean_S2,future_mean_S2,drift_S2,drift_up_S2,drift_down_S2,drift_changed_S2,past_mean_S3,future_mean_S3,drift_S3,drift_up_S3,drift_down_S3,drift_changed_S3,past_mean_S4,future_mean_S4,drift_S4,drift_up_S4,drift_down_S4,drift_changed_S4,drift_subjective_recovery,recovery_up_subjective,intervention_relief_Q2,intervention_worsening_Q2,quality_rise_Q3,objective_stage_shift,valid_drift_row
339,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.5,0.75,0.25,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True
340,0.75,0.5,-0.25,0.0,1.0,1.0,1.0,0.75,-0.25,0.0,1.0,1.0,1.0,0.75,-0.25,0.0,1.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.25,0.5,0.25,1.0,0.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,-0.25,0.0,1.0,0.0,0.0,1.0,True
341,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,-0.5,0.0,1.0,1.0,1.0,0.5,-0.5,0.0,1.0,1.0,0.5,0.25,-0.25,0.0,1.0,1.0,1.0,0.5,-0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
342,0.5,0.25,-0.25,0.0,1.0,1.0,1.0,0.25,-0.75,0.0,1.0,1.0,1.0,0.25,-0.75,0.0,1.0,1.0,0.5,0.0,-0.5,0.0,1.0,1.0,1.0,0.5,-0.5,0.0,1.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,1.0,0.5,-0.5,0.0,1.0,1.0,-0.25,0.0,1.0,0.0,0.0,1.0,True
343,0.75,0.5,-0.25,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.5,0.25,-0.25,0.0,1.0,1.0,0.75,0.25,-0.5,0.0,1.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,1.0,0.25,-0.75,0.0,1.0,1.0,-0.25,0.0,1.0,0.0,0.0,1.0,True
344,0.5,0.75,0.25,1.0,0.0,1.0,1.0,0.25,-0.75,0.0,1.0,1.0,1.0,0.25,-0.75,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,1.0,0.5,-0.5,0.0,1.0,1.0,0.25,1.0,1.0,0.0,0.0,1.0,True
345,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,True
346,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.75,0.25,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.5,0.25,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.25,-0.25,0.0,1.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,-0.25,0.0,0.0,1.0,0.0,1.0,True
347,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.75,0.5,1.0,0.0,1.0,0.25,0.5,0.25,1.0,0.0,1.0,0.0,0.25,0.25,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.0,-0.75,0.0,1.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,-0.25,0.0,0.0,1.0,1.0,1.0,True
348,0.5,0.25,-0.25,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.25,0.25,1.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.25,1.0,0.0,1.0,0.75,0.25,-0.5,0.0,1.0,1.0,0.25,0.75,0.5,1.0,0.0,1.0,-0.5,0.0,0.0,1.0,1.0,1.0,True
349,0.75,0.25,-0.5,0.0,1.0,1.0,0.25,0.5,0.25,1.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.25,-0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,-0.75,0.0,0.0,1.0,0.0,1.0,True
350,0.5,0.25,-0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.25,-0.25,0.0,1.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,-0.25,0.0,0.0,0.0,0.0,1.0,True
351,0.5,0.25,-0.25,0.0,1.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.25,-0.25,0.0,1.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.25,0.75,0.5,1.0,0.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,True
352,0.25,0.0,-0.25,0.0,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.0,0.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,-0.25,0.0,0.0,0.0,0.0,1.0,True
353,0.25,0.0,-0.25,0.0,1.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.25,1.0,0.0,1.0,0.5,0.25,-0.25,0.0,1.0,1.0,0.25,0.5,0.25,1.0,0.0,1.0,0.75,0.25,-0.5,0.0,1.0,1.0,-0.5,0.0,0.0,1.0,0.0,1.0,True
354,0.25,0.0,-0.25,0.0,1.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.25,0.0,-0.25,0.0,1.0,1.0,0.25,0.5,0.25,1.0,0.0,1.0,0.5,0.25,-0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,-0.75,0.0,0.0,1.0,0.0,1.0,True
355,0.25,0.0,-0.25,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-0.5,0.0,1.0,1.0,0.25,0.5,0.25,1.0,0.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,-1.25,0.0,0.0,1.0,0.0,1.0,True
356,0.25,0.0,-0.25,0.0,1.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.5,0.0,-0.5,0.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,True
357,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.5,0.0,-0.5,0.0,1.0,1.0,0.25,0.0,-0.25,0.0,1.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.75,1.0,0.25,1.0,0.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,1.0,True
358,0.0,0.25,0.25,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.25,0.0,-0.25,0.0,1.0,1.0,0.5,0.25,-0.25,0.0,1.0,1.0,0.25,0.75,0.5,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.25,0.75,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True
359,0.0,0.5,0.5,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.75,0.5,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,True
360,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.75,0.25,1.0,0.0,1.0,0.75,1.0,0.25,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,1.0,1.0,True
361,0.0,0.75,0.75,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,0.0,1.0,0.25,0.75,0.5,1.0,0.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.75,1.0,0.25,1.0,0.0,1.0,0.5,0.25,-0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,True
362,0.0,0.75,0.75,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.75,0.75,1.0,0.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,1.0,0.75,-0.25,0.0,1.0,1.0,0.75,0.0,-0.75,0.0,1.0,1.0,1.25,1.0,0.0,0.0,1.0,1.0,True
363,0.25,0.75,0.5,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.0,0.0,1.0,0.25,0.75,0.5,1.0,0.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,1.0,0.75,-0.25,0.0,1.0,1.0,0.75,0.0,-0.75,0.0,1.0,1.0,1.25,1.0,0.0,0.0,1.0,1.0,True
364,0.5,1.0,0.5,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,1.0,0.75,-0.25,0.0,1.0,1.0,0.5,0.0,-0.5,0.0,1.0,1.0,1.25,1.0,0.0,0.0,1.0,1.0,True
365,0.5,0.75,0.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.75,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,1.0,0.75,-0.25,0.0,1.0,1.0,0.5,0.0,-0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,True
366,0.75,0.5,-0.25,0.0,1.0,1.0,0.75,1.0,0.25,1.0,0.0,1.0,0.25,1.0,0.75,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.25,0.0,1.0,1.0,0.25,1.0,0.0,1.0,1.0,1.0,True
367,0.75,0.25,-0.5,0.0,1.0,1.0,0.75,1.0,0.25,1.0,0.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.5,0.25,-0.25,0.0,1.0,1.0,0.75,1.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,1.0,1.0,1.0,True
368,0.75,0.0,-0.75,0.0,1.0,1.0,0.75,1.0,0.25,1.0,0.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.75,0.25,-0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,1.0,0.25,1.0,0.0,1.0,0.0,0.25,0.25,1.0,0.0,1.0,-1.25,0.0,0.0,1.0,0.0,1.0,True
369,1.0,0.0,-1.0,0.0,1.0,1.0,0.75,1.0,0.25,1.0,0.0,1.0,0.75,0.25,-0.5,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,-1.75,0.0,0.0,1.0,0.0,1.0,True
370,0.75,0.25,-0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.25,-0.75,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,-1.5,0.0,0.0,0.0,0.0,1.0,True
371,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.75,-0.25,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,-0.5,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,-0.75,0.0,1.0,0.0,0.0,1.0,True
372,0.25,0.6666666666666666,0.41666666666666663,1.0,0.0,1.0,1.0,0.6666666666666666,-0.33333333333333337,0.0,1.0,1.0,0.75,0.0,-0.75,0.0,1.0,1.0,0.5,0.6666666666666666,0.16666666666666663,1.0,0.0,1.0,0.25,0.3333333333333333,0.08333333333333331,1.0,0.0,1.0,1.0,0.3333333333333333,-0.6666666666666667,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,True
373,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,-0.5,0.0,1.0,1.0,0.5,0.0,-0.5,0.0,1.0,1.0,0.25,1.0,0.75,1.0,0.0,1.0,0.5,0.0,-0.5,0.0,1.0,1.0,1.0,0.5,-0.5,0.0,1.0,1.0,0.25,0.0,-0.25,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,True
374,0.0,,,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.25,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.5,,,0.0,0.0,0.0,0.75,,,0.0,0.0,0.0,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
375,0.25,,,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.25,,,0.0,0.0,0.0,0.5,,,0.0,0.0,0.0,0.5,,,0.0,0.0,0.0,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
376,,0.75,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.75,,0.0,0.0,0.0,,0.75,,0.0,0.0,0.0,,0.5,,0.0,0.0,0.0,,0.75,,0.0,0.0,0.0,,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
377,,0.75,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.5,,0.0,0.0,0.0,,0.75,,0.0,0.0,0.0,,0.75,,0.0,0.0,0.0,,0.75,,0.0,0.0,0.0,,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
378,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.25,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,1.0,0.5,-0.5,0.0,1.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.75,1.0,0.0,0.0,1.0,1.0,True
379,0.3333333333333333,0.25,-0.08333333333333331,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.16666666666666669,1.0,0.0,1.0,0.3333333333333333,0.5,0.16666666666666669,1.0,0.0,1.0,0.6666666666666666,1.0,0.33333333333333337,1.0,0.0,1.0,1.0,0.5,-0.5,0.0,1.0,1.0,0.3333333333333333,0.75,0.4166666666666667,1.0,0.0,1.0,0.08333333333333337,1.0,0.0,0.0,1.0,1.0,True
380,0.5,0.25,-0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,-0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.75,-0.25,0.0,1.0,1.0,0.25,0.75,0.5,1.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,1.0,True
381,0.75,0.25,-0.5,0.0,1.0,1.0,0.0,0.25,0.25,1.0,0.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.25,0.75,0.5,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,True
382,0.75,0.25,-0.5,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,True
383,0.5,0.25,-0.25,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,-0.75,0.0,0.0,1.0,0.0,1.0,True
384,0.25,0.0,-0.25,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.5,0.25,-0.25,0.0,1.0,1.0,1.0,0.25,-0.75,0.0,1.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.75,0.25,-0.5,0.0,1.0,1.0,-0.5,0.0,0.0,1.0,1.0,1.0,True
385,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,0.0,1.0,0.25,0.5,0.25,1.0,0.0,1.0,0.5,0.25,-0.25,0.0,1.0,1.0,1.0,0.25,-0.75,0.0,1.0,1.0,0.75,1.0,0.25,1.0,0.0,1.0,0.75,0.25,-0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True
386,0.25,0.5,0.25,1.0,0.0,1.0,0.25,0.0,-0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,1.0,0.5,-0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,True
387,0.25,0.75,0.5,1.0,0.0,1.0,0.5,0.0,-0.5,0.0,1.0,1.0,0.5,0.25,-0.25,0.0,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,1.0,0.25,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,1.0,1.0,0.0,0.0,1.0,True
388,0.25,1.0,0.75,1.0,0.0,1.0,0.5,0.25,-0.25,0.0,1.0,1.0,0.75,0.25,-0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.5,0.75,0.25,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,True
389,0.0,0.75,0.75,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.25,0.75,0.5,1.0,0.0,1.0,0.25,1.0,0.75,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.25,0.75,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,True
390,0.25,0.5,0.25,1.0,0.0,1.0,0.25,0.75,0.5,1.0,0.0,1.0,0.5,0.25,-0.25,0.0,1.0,1.0,0.25,0.75,0.5,1.0,0.0,1.0,0.25,1.0,0.75,1.0,0.0,1.0,1.0,0.75,-0.25,0.0,1.0,1.0,0.25,0.5,0.25,1.0,0.0,1.0,-0.5,0.0,0.0,1.0,0.0,1.0,True
391,0.5,0.25,-0.25,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.25,-0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.75,-0.25,0.0,1.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,-1.5,0.0,0.0,1.0,0.0,1.0,True
392,0.75,0.25,-0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.75,1.0,0.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,1.0,0.0,1.0,True
393,1.0,0.5,-0.5,0.0,1.0,1.0,0.25,1.0,0.75,1.0,0.0,1.0,0.25,0.0,-0.25,0.0,1.0,1.0,1.0,0.75,-0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,-1.5,0.0,0.0,1.0,0.0,1.0,True
394,0.75,0.75,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-0.5,0.0,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,True
395,0.5,1.0,0.5,1.0,0.0,1.0,0.75,1.0,0.25,1.0,0.0,1.0,0.25,0.0,-0.25,0.0,1.0,1.0,0.75,1.0,0.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
396,0.25,0.75,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.25,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.25,1.0,0.0,0.0,0.0,1.0,True
397,0.25,0.5,0.25,1.0,0.0,1.0,1.0,0.75,-0.25,0.0,1.0,1.0,0.25,0.0,-0.25,0.0,1.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,-0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,1.0,True
398,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,-0.5,0.0,1.0,1.0,0.0,0.25,0.25,1.0,0.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,0.25,1.0,0.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.75,1.0,1.0,0.0,1.0,1.0,True
399,0.75,0.25,-0.5,0.0,1.0,1.0,1.0,0.25,-0.75,0.0,1.0,1.0,0.0,0.25,0.25,1.0,0.0,1.0,0.75,0.25,-0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,True
400,1.0,0.25,-0.75,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.25,0.25,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,True
401,0.75,0.25,-0.5,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.25,0.25,1.0,0.0,1.0,1.0,0.25,-0.75,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,1.0,1.0,0.0,1.0,1.0,True
402,0.5,0.0,-0.5,0.0,1.0,1.0,0.75,0.0,-0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,-0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,1.0,True
403,0.5,0.25,-0.25,0.0,1.0,1.0,0.5,0.0,-0.5,0.0,1.0,1.0,0.25,0.0,-0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,-0.25,0.0,1.0,1.0,0.75,0.5,-0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,True
404,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,-0.25,0.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,-0.25,0.0,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,1.0,True
405,0.25,0.5,0.25,1.0,0.0,1.0,0.0,0.25,0.25,1.0,0.0,1.0,0.25,0.5,0.25,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,-0.5,0.0,1.0,1.0,0.75,1.0,0.25,1.0,0.0,1.0,0.25,1.0,0.0,1.0,1.0,1.0,True
406,0.25,0.75,0.5,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.25,0.75,0.5,1.0,0.0,1.0,0.25,0.75,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,-0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,True
