fold,family,k,context_variant,length,len_bucket,true_proto,pred_proto,proto_correct,sample_logloss,rate_sqerr
geom_r00,hybrid_oracle,6,strict_labelonly,2,short_1_2,2,0,0.0,3.2186038494110107,0.22158609330654144
geom_r00,hybrid_oracle,6,strict_labelonly,5,long_5p,2,0,0.0,1.7956715822219849,0.07145138829946518
geom_r00,hybrid_oracle,6,strict_labelonly,1,short_1_2,1,1,1.0,0.007751448545604944,0.14240913093090057
geom_r00,hybrid_oracle,6,strict_labelonly,8,long_5p,2,2,1.0,0.0004993135225959122,0.07343091815710068
geom_r00,hybrid_oracle,6,strict_labelonly,5,long_5p,2,2,1.0,0.019408132880926132,0.056277841329574585
geom_r00,hybrid_oracle,6,strict_labelonly,15,long_5p,2,2,1.0,0.0014050336321815848,0.0325690433382988
geom_r00,hybrid_oracle,6,strict_labelonly,2,short_1_2,0,3,0.0,6.296457767486572,0.2086617648601532
geom_r00,hybrid_oracle,6,strict_labelonly,2,short_1_2,4,4,1.0,0.8417574167251587,0.058322809636592865
geom_r00,hybrid_oracle,6,strict_labelonly,2,short_1_2,5,4,0.0,2.6053643226623535,0.17068322002887726
geom_r00,hybrid_oracle,6,strict_labelonly,4,mid_3_4,4,2,0.0,1.0752345323562622,0.07100309431552887
geom_r00,hybrid_oracle,6,strict_labelonly,1,short_1_2,4,4,1.0,0.5413198471069336,0.34889981150627136
geom_r00,hybrid_oracle,6,strict_labelonly,2,short_1_2,4,4,1.0,0.24154160916805267,0.2619597613811493
geom_r00,hybrid_oracle,6,strict_labelonly,13,long_5p,2,2,1.0,0.006092113442718983,0.027391478419303894
geom_r00,hybrid_oracle,6,strict_labelonly,11,long_5p,2,2,1.0,0.005524908658117056,0.07114603370428085
geom_r00,hybrid_oracle,6,strict_prior,14,long_5p,2,0,0.0,1.1839016675949097,0.03866873309016228
geom_r00,hybrid_oracle,6,strict_prior,16,long_5p,2,2,1.0,2.98023280720372e-07,0.041443806141614914
geom_r00,hybrid_oracle,6,strict_prior,10,long_5p,2,2,1.0,0.004192784894257784,0.18688973784446716
geom_r00,hybrid_oracle,6,strict_prior,3,mid_3_4,0,0,1.0,0.27003082633018494,0.10887819528579712
geom_r00,hybrid_oracle,6,strict_prior,1,short_1_2,1,1,1.0,0.05263732373714447,0.11572219431400299
geom_r00,hybrid_oracle,6,strict_prior,8,long_5p,0,0,1.0,0.0013546578120440245,0.03438480943441391
geom_r00,hybrid_oracle,6,strict_prior,3,mid_3_4,0,0,1.0,0.13181474804878235,0.06912772357463837
geom_r00,hybrid_oracle,6,strict_prior,2,short_1_2,0,0,1.0,0.17603625357151031,0.19043098390102386
geom_r00,hybrid_oracle,6,strict_prior,5,long_5p,2,0,0.0,2.738492250442505,0.053011227399110794
geom_r00,hybrid_oracle,6,strict_prior,2,short_1_2,2,0,0.0,1.9425805807113647,0.2266806662082672
geom_r00,hybrid_oracle,6,strict_prior,5,long_5p,2,0,0.0,2.816357135772705,0.07075252383947372
geom_r00,hybrid_oracle,6,strict_prior,1,short_1_2,1,1,1.0,0.021420154720544815,0.1422118842601776
geom_r00,hybrid_oracle,6,strict_prior,8,long_5p,2,2,1.0,0.00031822023447602987,0.07343564927577972
geom_r00,hybrid_oracle,6,strict_prior,5,long_5p,2,2,1.0,0.018928689882159233,0.05629033222794533
geom_r00,hybrid_oracle,6,strict_prior,15,long_5p,2,2,1.0,0.00047426740638911724,0.032634686678647995
geom_r00,hybrid_oracle,6,strict_prior,2,short_1_2,0,3,0.0,9.233851432800293,0.22892236709594727
geom_r00,hybrid_oracle,6,strict_prior,2,short_1_2,4,1,0.0,1.2867218255996704,0.07123520225286484
geom_r00,hybrid_oracle,6,strict_prior,2,short_1_2,5,4,0.0,2.350593090057373,0.15335510671138763
geom_r00,hybrid_oracle,6,strict_prior,4,mid_3_4,4,4,1.0,0.28613561391830444,0.0591796450316906
geom_r00,hybrid_oracle,6,strict_prior,1,short_1_2,4,4,1.0,0.11506254971027374,0.33884263038635254
geom_r00,hybrid_oracle,6,strict_prior,2,short_1_2,4,4,1.0,0.08101129531860352,0.26228219270706177
geom_r00,hybrid_oracle,6,strict_prior,13,long_5p,2,2,1.0,0.0041282037273049355,0.027337461709976196
geom_r00,hybrid_oracle,6,strict_prior,11,long_5p,2,2,1.0,0.005506508983671665,0.07092077285051346
geom_r00,hybrid_oracle,8,strict_surround,14,long_5p,1,1,1.0,0.029053067788481712,0.04594077542424202
geom_r00,hybrid_oracle,8,strict_surround,16,long_5p,1,1,1.0,0.016679879277944565,0.09541036933660507
geom_r00,hybrid_oracle,8,strict_surround,10,long_5p,1,1,1.0,0.00014234601985663176,0.09399424493312836
geom_r00,hybrid_oracle,8,strict_surround,3,mid_3_4,2,2,1.0,0.5616093873977661,0.10806261003017426
geom_r00,hybrid_oracle,8,strict_surround,1,short_1_2,7,7,1.0,0.5961934328079224,0.18309703469276428
geom_r00,hybrid_oracle,8,strict_surround,8,long_5p,1,1,1.0,0.374727338552475,0.03338402882218361
geom_r00,hybrid_oracle,8,strict_surround,3,mid_3_4,2,1,0.0,2.4583847522735596,0.048170480877161026
geom_r00,hybrid_oracle,8,strict_surround,2,short_1_2,2,2,1.0,0.008807528764009476,0.2011878937482834
geom_r00,hybrid_oracle,8,strict_surround,5,long_5p,1,2,0.0,2.616305351257324,0.05425413325428963
geom_r00,hybrid_oracle,8,strict_surround,2,short_1_2,1,1,1.0,0.07270272076129913,0.18819661438465118
geom_r00,hybrid_oracle,8,strict_surround,5,long_5p,1,2,0.0,0.7261135578155518,0.068270243704319
geom_r00,hybrid_oracle,8,strict_surround,1,short_1_2,0,0,1.0,0.0441768616437912,0.0649423599243164
geom_r00,hybrid_oracle,8,strict_surround,8,long_5p,5,0,0.0,5.247036457061768,0.06840228289365768
geom_r00,hybrid_oracle,8,strict_surround,5,long_5p,5,0,0.0,1.8897596597671509,0.07230053842067719
geom_r00,hybrid_oracle,8,strict_surround,15,long_5p,1,2,0.0,2.076430320739746,0.02510957606136799
geom_r00,hybrid_oracle,8,strict_surround,2,short_1_2,2,0,0.0,12.15276050567627,0.31535032391548157
geom_r00,hybrid_oracle,8,strict_surround,2,short_1_2,3,0,0.0,0.8062556385993958,0.087008535861969
geom_r00,hybrid_oracle,8,strict_surround,2,short_1_2,6,3,0.0,4.90207052230835,0.16300776600837708
geom_r00,hybrid_oracle,8,strict_surround,4,mid_3_4,6,6,1.0,0.5027667880058289,0.07936685532331467
geom_r00,hybrid_oracle,8,strict_surround,1,short_1_2,3,3,1.0,0.001726865884847939,0.28710976243019104
geom_r00,hybrid_oracle,8,strict_surround,2,short_1_2,3,3,1.0,0.0007749818032607436,0.22762106359004974
geom_r00,hybrid_oracle,8,strict_surround,13,long_5p,2,1,0.0,13.2048978805542,0.07708227634429932
geom_r00,hybrid_oracle,8,strict_surround,11,long_5p,1,1,1.0,0.04841146990656853,0.05663521960377693
geom_r00,hybrid_oracle,8,strict_labelonly,14,long_5p,1,1,1.0,0.07175065577030182,0.045364029705524445
geom_r00,hybrid_oracle,8,strict_labelonly,16,long_5p,1,1,1.0,0.012385277077555656,0.09621785581111908
geom_r00,hybrid_oracle,8,strict_labelonly,10,long_5p,1,1,1.0,0.00015081111632753164,0.09398610889911652
geom_r00,hybrid_oracle,8,strict_labelonly,3,mid_3_4,2,2,1.0,0.3756628632545471,0.10652383416891098
geom_r00,hybrid_oracle,8,strict_labelonly,1,short_1_2,7,7,1.0,0.22410109639167786,0.18498662114143372
geom_r00,hybrid_oracle,8,strict_labelonly,8,long_5p,1,1,1.0,0.1660567671060562,0.03708922117948532
geom_r00,hybrid_oracle,8,strict_labelonly,3,mid_3_4,2,7,0.0,1.0477708578109741,0.06183844804763794
geom_r00,hybrid_oracle,8,strict_labelonly,2,short_1_2,2,2,1.0,0.5665183067321777,0.1813977211713791
geom_r00,hybrid_oracle,8,strict_labelonly,5,long_5p,1,1,1.0,0.2190065234899521,0.04048928618431091
geom_r00,hybrid_oracle,8,strict_labelonly,2,short_1_2,1,1,1.0,0.20271842181682587,0.19410738348960876
geom_r00,hybrid_oracle,8,strict_labelonly,5,long_5p,1,1,1.0,0.6832613945007324,0.06815292686223984
geom_r00,hybrid_oracle,8,strict_labelonly,1,short_1_2,0,0,1.0,0.04645896703004837,0.06393947452306747
geom_r00,hybrid_oracle,8,strict_labelonly,8,long_5p,5,5,1.0,0.3304350972175598,0.07496523857116699
geom_r00,hybrid_oracle,8,strict_labelonly,5,long_5p,5,5,1.0,0.2213992327451706,0.07691866159439087
geom_r00,hybrid_oracle,8,strict_labelonly,15,long_5p,1,1,1.0,0.0005376592162065208,0.026105090975761414
geom_r00,hybrid_oracle,8,strict_labelonly,2,short_1_2,2,4,0.0,7.179065704345703,0.2601615786552429
geom_r00,hybrid_oracle,8,strict_labelonly,2,short_1_2,3,0,0.0,1.5282055139541626,0.0922589972615242
geom_r00,hybrid_oracle,8,strict_labelonly,2,short_1_2,6,3,0.0,1.6513038873672485,0.1533428430557251
geom_r00,hybrid_oracle,8,strict_labelonly,4,mid_3_4,6,6,1.0,0.08176081627607346,0.06061136722564697
geom_r00,hybrid_oracle,8,strict_labelonly,1,short_1_2,3,3,1.0,0.1276400238275528,0.283806174993515
geom_r00,hybrid_oracle,8,strict_labelonly,2,short_1_2,3,3,1.0,0.11752302199602127,0.22621798515319824
geom_r00,hybrid_oracle,8,strict_labelonly,13,long_5p,2,1,0.0,1.3466919660568237,0.07039079070091248
geom_r00,hybrid_oracle,8,strict_labelonly,11,long_5p,1,1,1.0,0.0023288405500352383,0.057953666895627975
geom_r00,hybrid_oracle,8,strict_prior,14,long_5p,1,1,1.0,0.005560031160712242,0.04592031612992287
geom_r00,hybrid_oracle,8,strict_prior,16,long_5p,1,1,1.0,0.01806528866291046,0.09696368128061295
geom_r00,hybrid_oracle,8,strict_prior,10,long_5p,1,1,1.0,1.8894850654760376e-05,0.0939832404255867
geom_r00,hybrid_oracle,8,strict_prior,3,mid_3_4,2,2,1.0,0.9387837052345276,0.11218536645174026
geom_r00,hybrid_oracle,8,strict_prior,1,short_1_2,7,7,1.0,0.17779433727264404,0.17774496972560883
geom_r00,hybrid_oracle,8,strict_prior,8,long_5p,1,1,1.0,0.5345619916915894,0.03129144757986069
geom_r00,hybrid_oracle,8,strict_prior,3,mid_3_4,2,1,0.0,1.1761541366577148,0.05694003775715828
geom_r00,hybrid_oracle,8,strict_prior,2,short_1_2,2,1,0.0,1.332740306854248,0.1686858832836151
geom_r00,hybrid_oracle,8,strict_prior,5,long_5p,1,1,1.0,0.3601422905921936,0.04192265123128891
geom_r00,hybrid_oracle,8,strict_prior,2,short_1_2,1,1,1.0,0.36748725175857544,0.20056869089603424
geom_r00,hybrid_oracle,8,strict_prior,5,long_5p,1,1,1.0,0.5805738568305969,0.0684751346707344
geom_r00,hybrid_oracle,8,strict_prior,1,short_1_2,0,0,1.0,0.034902822226285934,0.06325680017471313
geom_r00,hybrid_oracle,8,strict_prior,8,long_5p,5,5,1.0,0.0954890251159668,0.0859471932053566
geom_r00,hybrid_oracle,8,strict_prior,5,long_5p,5,5,1.0,0.17992520332336426,0.0843367725610733
geom_r00,hybrid_oracle,8,strict_prior,15,long_5p,1,1,1.0,8.672851981827989e-05,0.026138314977288246
geom_r00,hybrid_oracle,8,strict_prior,2,short_1_2,2,4,0.0,11.924186706542969,0.2533748745918274
geom_r00,hybrid_oracle,8,strict_prior,2,short_1_2,3,0,0.0,1.5064821243286133,0.08383370190858841
geom_r00,hybrid_oracle,8,strict_prior,2,short_1_2,6,3,0.0,2.003993034362793,0.14022418856620789
geom_r00,hybrid_oracle,8,strict_prior,4,mid_3_4,6,3,0.0,1.5670174360275269,0.05947473645210266
geom_r00,hybrid_oracle,8,strict_prior,1,short_1_2,3,3,1.0,0.05728915333747864,0.28364697098731995
geom_r00,hybrid_oracle,8,strict_prior,2,short_1_2,3,3,1.0,0.032139841467142105,0.2269129604101181
geom_r00,hybrid_oracle,8,strict_prior,13,long_5p,2,1,0.0,11.945402145385742,0.07710785418748856
geom_r00,hybrid_oracle,8,strict_prior,11,long_5p,1,1,1.0,0.000928594556171447,0.05799368396401405
geom_r00,hybrid_oracle,10,strict_surround,14,long_5p,1,1,1.0,0.02603023685514927,0.04363403469324112
geom_r00,hybrid_oracle,10,strict_surround,16,long_5p,1,1,1.0,0.004042679909616709,0.0147583382204175
geom_r00,hybrid_oracle,10,strict_surround,10,long_5p,1,1,1.0,0.07529769092798233,0.16927234828472137
geom_r00,hybrid_oracle,10,strict_surround,3,mid_3_4,5,5,1.0,0.5152090787887573,0.09385789185762405
geom_r00,hybrid_oracle,10,strict_surround,1,short_1_2,4,5,0.0,1.3129312992095947,0.19236910343170166
geom_r00,hybrid_oracle,10,strict_surround,8,long_5p,5,5,1.0,0.005948438309133053,0.03885982185602188
geom_r00,hybrid_oracle,10,strict_surround,3,mid_3_4,5,5,1.0,0.07240618020296097,0.06610212475061417
geom_r00,hybrid_oracle,10,strict_surround,2,short_1_2,5,8,0.0,3.8570637702941895,0.1459694653749466
geom_r00,hybrid_oracle,10,strict_surround,5,long_5p,8,8,1.0,0.03220644220709801,0.02066698484122753
geom_r00,hybrid_oracle,10,strict_surround,2,short_1_2,8,5,0.0,1.3421686887741089,0.18590758740901947
geom_r00,hybrid_oracle,10,strict_surround,5,long_5p,1,5,0.0,13.815510749816895,0.0664888545870781
geom_r00,hybrid_oracle,10,strict_surround,1,short_1_2,4,3,0.0,4.064842224121094,0.07469116896390915
geom_r00,hybrid_oracle,10,strict_surround,8,long_5p,1,3,0.0,1.2830232381820679,0.05503275617957115
geom_r00,hybrid_oracle,10,strict_surround,5,long_5p,1,3,0.0,1.42997407913208,0.06568404287099838
geom_r00,hybrid_oracle,10,strict_surround,15,long_5p,1,1,1.0,0.14237827062606812,0.04566364735364914
geom_r00,hybrid_oracle,10,strict_surround,2,short_1_2,5,4,0.0,13.815510749816895,0.2184583842754364
geom_r00,hybrid_oracle,10,strict_surround,2,short_1_2,6,6,1.0,0.5704380869865417,0.07208798080682755
geom_r00,hybrid_oracle,10,strict_surround,2,short_1_2,2,6,0.0,4.787030220031738,0.1712547093629837
geom_r00,hybrid_oracle,10,strict_surround,4,mid_3_4,2,2,1.0,0.2514796555042267,0.05725900083780289
geom_r00,hybrid_oracle,10,strict_surround,1,short_1_2,6,6,1.0,0.00433620810508728,0.28907474875450134
geom_r00,hybrid_oracle,10,strict_surround,2,short_1_2,6,6,1.0,0.001464186585508287,0.22541935741901398
geom_r00,hybrid_oracle,10,strict_surround,13,long_5p,1,5,0.0,1.1857808828353882,0.045738864690065384
geom_r00,hybrid_oracle,10,strict_surround,11,long_5p,1,8,0.0,5.695024490356445,0.029530463740229607
geom_r00,hybrid_oracle,10,strict_labelonly,14,long_5p,1,1,1.0,0.007361500058323145,0.0444471538066864
geom_r00,hybrid_oracle,10,strict_labelonly,16,long_5p,1,1,1.0,0.0031086793169379234,0.01476547122001648
geom_r00,hybrid_oracle,10,strict_labelonly,10,long_5p,1,1,1.0,0.09936694800853729,0.16220952570438385
geom_r00,hybrid_oracle,10,strict_labelonly,3,mid_3_4,5,5,1.0,0.34839922189712524,0.10337381809949875
geom_r00,hybrid_oracle,10,strict_labelonly,1,short_1_2,4,4,1.0,0.6547640562057495,0.17326410114765167
geom_r00,hybrid_oracle,10,strict_labelonly,8,long_5p,5,5,1.0,0.007371227722615004,0.03839914873242378
geom_r00,hybrid_oracle,10,strict_labelonly,3,mid_3_4,5,5,1.0,0.4896257221698761,0.061513662338256836
geom_r00,hybrid_oracle,10,strict_labelonly,2,short_1_2,5,8,0.0,1.0179232358932495,0.1475747972726822
geom_r00,hybrid_oracle,10,strict_labelonly,5,long_5p,8,8,1.0,0.8109717965126038,0.028497351333498955
geom_r00,hybrid_oracle,10,strict_labelonly,2,short_1_2,8,5,0.0,1.1467188596725464,0.17750152945518494
geom_r00,hybrid_oracle,10,strict_labelonly,5,long_5p,1,5,0.0,6.137990474700928,0.06458426266908646
geom_r00,hybrid_oracle,10,strict_labelonly,1,short_1_2,4,3,0.0,4.725983619689941,0.04880765452980995
geom_r00,hybrid_oracle,10,strict_labelonly,8,long_5p,1,1,1.0,0.0055718389339745045,0.03704305738210678
geom_r00,hybrid_oracle,10,strict_labelonly,5,long_5p,1,1,1.0,0.06226576492190361,0.03470649570226669
geom_r00,hybrid_oracle,10,strict_labelonly,15,long_5p,1,1,1.0,0.0014781546778976917,0.05424245074391365
geom_r00,hybrid_oracle,10,strict_labelonly,2,short_1_2,5,9,0.0,7.639673709869385,0.2502000033855438
geom_r00,hybrid_oracle,10,strict_labelonly,2,short_1_2,6,9,0.0,1.3729583024978638,0.07388889789581299
geom_r00,hybrid_oracle,10,strict_labelonly,2,short_1_2,2,6,0.0,1.9265745878219604,0.16285641491413116
geom_r00,hybrid_oracle,10,strict_labelonly,4,mid_3_4,2,2,1.0,0.140329971909523,0.05471792444586754
geom_r00,hybrid_oracle,10,strict_labelonly,1,short_1_2,6,6,1.0,0.23129843175411224,0.27543237805366516
geom_r00,hybrid_oracle,10,strict_labelonly,2,short_1_2,6,6,1.0,0.16086417436599731,0.22230646014213562
geom_r00,hybrid_oracle,10,strict_labelonly,13,long_5p,1,1,1.0,0.03040621057152748,0.04004865139722824
geom_r00,hybrid_oracle,10,strict_labelonly,11,long_5p,1,8,0.0,2.416914701461792,0.026090463623404503
geom_r00,hybrid_oracle,10,strict_prior,14,long_5p,1,1,1.0,1.2576659173646476e-05,0.04481663554906845
geom_r00,hybrid_oracle,10,strict_prior,16,long_5p,1,1,1.0,3.3975225960602984e-05,0.014620392583310604
geom_r00,hybrid_oracle,10,strict_prior,10,long_5p,1,1,1.0,0.0007405041833408177,0.17701362073421478
geom_r00,hybrid_oracle,10,strict_prior,3,mid_3_4,5,5,1.0,0.24132996797561646,0.11369411647319794
geom_r00,hybrid_oracle,10,strict_prior,1,short_1_2,4,4,1.0,0.30773264169692993,0.1515320986509323
geom_r00,hybrid_oracle,10,strict_prior,8,long_5p,5,5,1.0,0.0011808689450845122,0.03875454142689705
geom_r00,hybrid_oracle,10,strict_prior,3,mid_3_4,5,5,1.0,0.1445617824792862,0.06397269666194916
geom_r00,hybrid_oracle,10,strict_prior,2,short_1_2,5,8,0.0,0.960574209690094,0.1463419497013092
geom_r00,hybrid_oracle,10,strict_prior,5,long_5p,8,5,0.0,1.8568445444107056,0.041023336350917816
geom_r00,hybrid_oracle,10,strict_prior,2,short_1_2,8,5,0.0,1.371274471282959,0.18643836677074432
geom_r00,hybrid_oracle,10,strict_prior,5,long_5p,1,5,0.0,4.801738262176514,0.0664866641163826
geom_r00,hybrid_oracle,10,strict_prior,1,short_1_2,4,3,0.0,5.187751770019531,0.048186417669057846
geom_r00,hybrid_oracle,10,strict_prior,8,long_5p,1,1,1.0,0.03739256411790848,0.03814047574996948
geom_r00,hybrid_oracle,10,strict_prior,5,long_5p,1,1,1.0,0.5082260370254517,0.04623652249574661
geom_r00,hybrid_oracle,10,strict_prior,15,long_5p,1,1,1.0,0.04943549260497093,0.05037146806716919
geom_r00,hybrid_oracle,10,strict_prior,2,short_1_2,5,9,0.0,8.233619689941406,0.24328891932964325
geom_r00,hybrid_oracle,10,strict_prior,2,short_1_2,6,9,0.0,1.6244993209838867,0.07104386389255524
geom_r00,hybrid_oracle,10,strict_prior,2,short_1_2,2,6,0.0,2.2991440296173096,0.1492641270160675
geom_r00,hybrid_oracle,10,strict_prior,4,mid_3_4,2,6,0.0,1.932463526725769,0.0610274113714695
geom_r00,hybrid_oracle,10,strict_prior,1,short_1_2,6,6,1.0,0.11751598119735718,0.2811068892478943
geom_r00,hybrid_oracle,10,strict_prior,2,short_1_2,6,6,1.0,0.047743164002895355,0.22332429885864258
geom_r00,hybrid_oracle,10,strict_prior,13,long_5p,1,1,1.0,1.6689314179529902e-06,0.04110920801758766
geom_r00,hybrid_oracle,10,strict_prior,11,long_5p,1,8,0.0,1.3137699365615845,0.0255496334284544
geom_r01,label_rate_only,4,strict_surround,14,long_5p,3,2,0.0,4.591765880584717,0.08807495981454849
geom_r01,label_rate_only,4,strict_surround,16,long_5p,3,3,1.0,0.6625235080718994,0.05105549469590187
geom_r01,label_rate_only,4,strict_surround,10,long_5p,3,3,1.0,0.055348798632621765,0.09359735995531082
geom_r01,label_rate_only,4,strict_surround,8,long_5p,0,3,0.0,13.402225494384766,0.10065322369337082
geom_r01,label_rate_only,4,strict_surround,5,long_5p,3,3,1.0,0.0071324547752738,0.059574026614427567
geom_r01,label_rate_only,4,strict_surround,2,short_1_2,1,1,1.0,0.25955283641815186,0.1604415625333786
geom_r01,label_rate_only,4,strict_surround,5,long_5p,1,3,0.0,1.942758560180664,0.14136382937431335
geom_r01,label_rate_only,4,strict_surround,5,long_5p,1,1,1.0,0.029730424284934998,0.08804630488157272
geom_r01,label_rate_only,4,strict_surround,4,mid_3_4,0,0,1.0,0.00077319226693362,0.028446746990084648
geom_r01,label_rate_only,4,strict_surround,1,short_1_2,2,2,1.0,0.23721550405025482,0.12127620726823807
geom_r01,label_rate_only,4,strict_surround,6,long_5p,0,3,0.0,1.3544272184371948,0.04091852530837059
geom_r01,label_rate_only,4,strict_surround,15,long_5p,3,3,1.0,1.4305124977909145e-06,0.050493739545345306
geom_r01,label_rate_only,4,strict_surround,2,short_1_2,2,2,1.0,0.09168227016925812,0.021497296169400215
geom_r01,label_rate_only,4,strict_surround,1,short_1_2,3,3,1.0,0.470539927482605,0.09382714331150055
geom_r01,label_rate_only,4,strict_surround,2,short_1_2,3,1,0.0,2.4206669330596924,0.1903662234544754
geom_r01,label_rate_only,4,strict_surround,4,mid_3_4,1,0,0.0,2.098005533218384,0.10980459302663803
geom_r01,label_rate_only,4,strict_surround,2,short_1_2,1,2,0.0,0.8371962308883667,0.21491345763206482
geom_r01,label_rate_only,4,strict_surround,2,short_1_2,3,3,1.0,0.04823130741715431,0.12744072079658508
geom_r01,label_rate_only,4,strict_surround,14,long_5p,2,3,0.0,13.815510749816895,0.05850914493203163
geom_r01,label_rate_only,4,strict_surround,11,long_5p,3,0,0.0,2.9986279010772705,0.0992414727807045
geom_r01,label_rate_only,4,strict_labelonly,14,long_5p,3,2,0.0,1.7926888465881348,0.05473526939749718
geom_r01,label_rate_only,4,strict_labelonly,16,long_5p,3,0,0.0,1.320397138595581,0.05392106622457504
geom_r01,label_rate_only,4,strict_labelonly,10,long_5p,3,1,0.0,1.226554036140442,0.10634887218475342
geom_r01,label_rate_only,4,strict_labelonly,8,long_5p,0,3,0.0,7.045820713043213,0.09000084549188614
geom_r01,label_rate_only,4,strict_labelonly,5,long_5p,3,3,1.0,0.576397716999054,0.08694664388895035
geom_r01,label_rate_only,4,strict_labelonly,2,short_1_2,1,1,1.0,0.09176556766033173,0.1676555722951889
geom_r01,label_rate_only,4,strict_labelonly,5,long_5p,1,1,1.0,0.16280722618103027,0.0454791821539402
geom_r01,label_rate_only,4,strict_labelonly,5,long_5p,1,1,1.0,0.13182148337364197,0.07915274053812027
geom_r01,label_rate_only,4,strict_labelonly,4,mid_3_4,0,0,1.0,0.2526748478412628,0.04687131568789482
geom_r01,label_rate_only,4,strict_labelonly,1,short_1_2,2,2,1.0,0.6669592261314392,0.11240255832672119
geom_r01,label_rate_only,4,strict_labelonly,6,long_5p,0,2,0.0,1.1007994413375854,0.017812419682741165
geom_r01,label_rate_only,4,strict_labelonly,15,long_5p,3,3,1.0,0.42228007316589355,0.03514012321829796
geom_r01,label_rate_only,4,strict_labelonly,2,short_1_2,2,2,1.0,0.9003264904022217,0.06320104748010635
geom_r01,label_rate_only,4,strict_labelonly,1,short_1_2,3,3,1.0,0.9027272462844849,0.14205345511436462
geom_r01,label_rate_only,4,strict_labelonly,2,short_1_2,3,1,0.0,1.258695125579834,0.09056047350168228
geom_r01,label_rate_only,4,strict_labelonly,4,mid_3_4,1,1,1.0,0.4847754240036011,0.006575369741767645
geom_r01,label_rate_only,4,strict_labelonly,2,short_1_2,1,2,0.0,1.4279909133911133,0.2530621886253357
